"experiment","contrast","pathway","NES","padj","leadingEdge_symbols","leadingEdge_entrez","size"
"mouseKD","KD_vs_Control","HALLMARK_ADIPOGENESIS",1.55510220313644,0.0103020581752077,"Pfkl;Lama4;Dhrs7;C3;Col4a1;Slc25a1;Slc1a5;Nabp1;Ech1;Plin2;Acads;Samm50;Abcb8;Slc19a1;Decr1;Coq9;Dram2;Reep6;Ywhag;Angptl4;Aldoa;Acly;Idh1;Rnf11;Araf;Mylk;Cd151;Dbt;Echs1;Esyt1;Phyh;Me1;Dlat;Idh3g;Miga2;Cmpk1;Pgm1;Ptcd3;Ppp1r15b;Bckdha;Acaa2;Rab34;Pdcd4;Coq3;Pemt;Cd302;Taldo1;Uqcrc1;Gpx4;Mtch2;Sdhb;Ndufab1;Angpt1;Hadh","18641;16775;66375;12266;12826;13358;20514;109019;51798;11520;11409;68653;74610;20509;67460;67914;67171;70335;22628;57875;11674;104112;15926;29864;11836;107589;12476;13171;93747;23943;16922;17436;235339;15929;108958;66588;72157;69956;108954;12039;52538;19376;18569;230027;18618;66205;21351;22273;625249;56428;67680;70316;11600;15107",181
"mouseKD","KD_vs_Control","HALLMARK_KRAS_SIGNALING_UP",1.5729297835617,0.0103020581752077,"Slpi;Prkg2;Spp1;Vwa5a;Ank;Ereg;Ero1a;Trib2;Apod;Prrx1;Mmp11;Nrp1;Klf4;Mmp10;Adgra2;Igfbp3;Zfp639;Crot;Btbd3;Emp1;Ptgs2;Psmb8;Angptl4;Dusp6;Plaur;Il1rl2;Id2;Mtmr10;Hdac9;Ccnd2;Nin;Etv5","20568;19092;20750;67776;11732;13874;50527;217410;11815;18933;17385;18186;16600;17384;78560;16009;67778;74114;228662;13730;19225;16913;57875;67603;18793;107527;15902;233315;79221;12444;18080;104156",132
"mouseKD","KD_vs_Control","HALLMARK_SPERMATOGENESIS",-1.60118878276724,0.0115081574876728,"Hspa4l;Aurka;Nek2;Mast2;Phkg2;Tekt2;Cdk1;Topbp1;Bub1;Acrbp;Chrm4;Cnih2;Ncaph;Ezh2;Stam2;Pcsk4;Prkar2a;Camk4;Tssk2;Arl4a;Zc2hc1c","18415;20878;18005;17776;68961;24084;12534;235559;12235;54137;12672;12794;215387;14056;56324;18551;19087;12326;22115;11861;72350",75
"mouseKD","KD_vs_Control","HALLMARK_ALLOGRAFT_REJECTION",1.52175623210621,0.017223987525016,"Irf7;Cd47;Ereg;Thy1;Wars1;Psmb10;Timp1;Il11;Stat1;Tlr3;Npm1;Rps3a1;Akt1;Flna;Bcat1;Tlr2;Dars1;Il18rap;Eif4g3;Csf1;Capg;Hdac9;Tap1;Ccnd2","54123;16423;13874;21838;22375;19171;21857;16156;20846;142980;18148;20091;11651;192176;12035;24088;226414;16174;230861;12977;12332;79221;21354;12444",106
"mouseKD","KD_vs_Control","HALLMARK_HYPOXIA",1.47579275786817,0.0187274779525795,"Cp;Pfkl;Errfi1;Bgn;Pdk1;Galk1;Adm;Ero1a;Ddit4;P4ha1;Slc25a1;Plac8;Rbpj;Nfil3;Chst2;Igfbp3;Gys1;Slc2a1;Stc2;Fam162a;Gpi1;Plin2;Vldlr;Ackr3;Grhpr;Angptl4;Sdc2;Nagk;Ak4;Aldoa;Tes;Plaur;Siah2;Ldha;Lox;Stc1;Tpbg;Pam;Wsb1;Lxn;Tgfbi;Ndrg1;Prdx5;Gpc1;S100a4;Pgm1","12870;18641;74155;12111;228026;14635;11535;50527;74747;18451;13358;231507;19664;18030;54371;16009;14936;20525;20856;70186;14751;11520;22359;12778;76238;57875;15529;56174;11639;11674;21753;18793;20439;16828;16948;20855;21983;18484;78889;17035;21810;17988;54683;14733;20198;72157",174
"mouseKD","KD_vs_Control","HALLMARK_COMPLEMENT",1.45831092015259,0.0304304792594677,"Irf7;Cp;C3;C1s1;Pla2g7;Prep;Timp1;Mmp14;Cblb;Dock4;Sh2b3;Col4a2;Casp4;Cpq;Ctso;Dusp6;Fn1;Plaur;Cdh13;Pfn1;Lrp1;Me1;Sirt6;Dusp5;Ctsl;Gnb2;Stx4a;Plat;Mmp13;Brpf3;Timp2;Psen1;Casp7;Src;Pik3ca;Ppp4c;Pla2g4a;Dgkh;Kif2a;Cebpb;Lap3;Psmb9;Lck","54123;12870;12266;50908;27226;19072;21857;17387;208650;238130;16923;12827;12363;54381;229445;67603;14268;18793;12554;18643;16971;17436;50721;240672;13039;14693;20909;18791;17386;268936;21858;19164;12369;20779;18706;56420;18783;380921;16563;12608;66988;16912;16818",132
"mouseKD","KD_vs_Control","HALLMARK_E2F_TARGETS",-1.28531224369927,0.036839833350515,"Mcm3;Aurka;Bub1b;Depdc1a;Mcm4;Cdca8;Kif18b;Dlgap5;Pan2;Ung;Brca1;Birc5;Gins3;Rpa2;Pds5b;Wee1;Pola2;Cdk1;Kif22;Cenpe;Mki67;Pms2;Ak2;Ppm1d;Spag5;Ccp110;Espl1;Nasp;Wdr90;Cks2;Atad2;Dnmt1;Ube2t;Kif4;Ezh2;Pold3;Cit","17215;20878;12236;76131;17217;52276;70218;218977;103135;22256;12189;11799;78833;19891;100710;22390;18969;12534;110033;229841;17345;18861;11637;53892;54141;101565;105988;50927;106618;66197;70472;13433;67196;16571;14056;67967;12704",199
"mouseKD","KD_vs_Control","HALLMARK_UV_RESPONSE_DN",1.43474098936622,0.0510263935286012,"Col1a1;Col1a2;Fbln5;Id1;Gja1;Nrp1;Sri;Sipa1l1;Ptgfr;Cacna1a;Celf2;Vldlr;Col5a2;Col3a1;Abcc1;Adgrl2;Tgfbr3;Plpp3;Plcb4;Ltbp1;Sdc2;Slc7a1;Cdon;Pias3;Runx1;Erbb2;Amph;Mios;Prkar2b;Ica1;Prkce;Map1b;Synj2;Pdlim5;Anxa2;Lamc1;Map2k5;Tgfbr2;Col11a1;Cdc42bpa;Vav2;Adora2b;Anxa4;Fyn;Mmp16;Syne1;Itgb3;Tfpi;Pdgfrb;Dusp1","12842;12843;23876;15901;14609;18186;109552;217692;19220;12286;14007;22359;12832;12825;17250;99633;21814;67916;18798;268977;15529;11987;57810;229615;12394;13866;218038;252875;19088;15893;18754;17755;20975;56376;12306;226519;23938;21813;12814;226751;22325;11541;11746;14360;17389;64009;16416;21788;18596;19252",136
"mouseKD","KD_vs_Control","HALLMARK_IL2_STAT5_SIGNALING",1.36817318457235,0.0561809895587001,"Gbp3;Ifitm3;Spp1;Col6a1;Gsto1;Alcam;Il1rl1;P4ha1;Odc1;Nrp1;Slc1a5;Spry4;Nfil3;Adam19;Plin2;Bcl2l1;P2rx4;Emp1;Syngr2;St3gal4;Itga6;Csf1;Capg;Serpinb6a;Ptrh2;Socs2;Cyfip1;Ecm1;Glipr2;Ccnd2;Ndrg1;Praf2;Snx9;Lrig1;Amacr;Eef1akmt1;Eno3;Cdc42se2;Gpx4;Lif;Twsg1;Etv4;Myo1c;Tnfrsf9;Uck2;Ttc39b;Nt5e;Il3ra;Abcb1a;Fah;Ahcyl","55932;66141;20750;12833;14873;11658;17082;18451;18263;18186;20514;24066;18030;11492;11520;12048;18438;13730;20973;20443;16403;12977;12332;20719;217057;216233;20430;13601;384009;12444;17988;54637;66616;16206;17117;68043;13808;72729;625249;16878;65960;18612;17913;21942;80914;69863;23959;16188;18671;14085;11615",153
"mouseKD","KD_vs_Control","HALLMARK_MYC_TARGETS_V2",1.42036446911094,0.0748319159204528,"Map3k6;Cdk4;Prmt3;Ipo4;Slc19a1;Exosc5;Npm1;Srm;Wdr43;Bysl;Grwd1;Rcl1;Nop56;Rrp9;Tmem97;Hspd1;Dusp2;Nop16;Wdr74;Tbrg4;Tcof1","53608;12567;71974;75751;20509;27998;18148;20810;72515;53414;101612;59028;67134;27966;69071;15510;13537;28126;107071;21379;21453",58
"mouseKD","KD_vs_Control","HALLMARK_APOPTOSIS",1.30627461764041,0.102999659129644,"Cth;Ifitm3;Bgn;Ank;Ereg;Timp3;Timp1;Hgf;Gsr;Bcl2l1;Emp1;Casp4;Tspo;Tgfbr3;Psen2;Anxa1;Erbb2;Ccnd1;Egr3;Tap1;Nedd9;Fez1;Ccnd2;Tnfrsf12a;Bcl2l2;Btg2;Pdcd4;App;Add1;Plat;Madd;Ier3;Gpx4;Timp2;Psen1;Dnm1l;Casp7;Bax;Dap3","107869;66141;12111;11732;13874;21859;21857;15234;14782;12048;13730;12363;12257;21814;19165;16952;13866;12443;13655;21354;18003;235180;12444;27279;12050;12227;18569;11820;11518;18791;228355;15937;625249;21858;19164;74006;12369;12028;65111",138
"mouseKD","KD_vs_Control","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.26602400186416,0.103839441535777,"Fh1;Slc25a4;Vdac3;Ech1;Gpi1;Slc25a11;Decr1;Glud1;Acadsb;Oxa1l;Timm13;Abcb7;Slc25a5;Ldha;Atp5mc1;Idh1;Hsd17b10;Hadhb;Acaa1a;Echs1;Acadvl;Phyh;Htra2;Etfa;Dlat;Idh3g;Acat1;Mrps15;Idh2;Bckdha;Tomm70a;Acaa2;Cyb5r3;Pdha1;Mtx2;Vdac1;Uqcrc1;Gpx4;Ndufs8;Ndufv2;Casp7;Bax;Sdhb;Ndufa6;Slc25a3;Ndufa7;Ndufab1;Ndufs7;Nqo2;Cyc1;Mtrf1;Rhot1","14194;11739;22335;51798;14751;67863;67460;14661;66885;69089;30055;11306;11740;16828;11951;15926;15108;231086;113868;93747;11370;16922;64704;110842;235339;15929;110446;66407;269951;12039;28185;52538;109754;18597;53375;22333;22273;625249;225887;72900;12369;12028;67680;67130;18674;66416;70316;75406;18105;66445;211253;59040",191
"mouseKD","KD_vs_Control","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1.36684114605039,0.103839441535777,"G6pdx;Gsr;Abcc1;Egln2;Oxsr1;Txn1;Srxn1;Txnrd1;Ptpa;Prdx4;Gclc;Pdlim1;Gpx4;Nqo1;Ndufa6;Gclm;Stk25;Prdx1;Prdx6;Prdx2;Glrx2","14381;14782;17250;112406;108737;22166;76650;50493;110854;53381;14629;54132;625249;18104;67130;14630;59041;18477;11758;21672;69367",45
"mouseKD","KD_vs_Control","HALLMARK_BILE_ACID_METABOLISM",1.30195281558722,0.131735827001753,"Crot;Nedd4;Fads1;Pnpla8;Abca9;Pex7;Slc29a1;Gnpat;Idh1;Pex19;Fads2;Bcar3;Phyh;Prdx5;Idh2;Acsl5;Amacr;Ar;Abcd1;Cyp7b1;Dio2;Gclm;Slc35b2;Lck;Abca1;Abca3;Abcd3;Pecr","74114;17999;76267;67452;217262;18634;63959;14712;15926;19298;56473;29815;16922;54683;269951;433256;17117;11835;11666;13123;13371;14630;73836;16818;11303;27410;19299;111175",82
"mouseKD","KD_vs_Control","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1.30025980119489,0.148739977090493,"Errfi1;Alcam;Nfil3;Ech1;Plaur;Chka;Nsdhl;Fasn;Fads2;Fdps;Tnfrsf12a;Mvk;Gstm7;Fbxo6;Gusb;Tmem97;Pdk3;Fdft1;Niban1;Actg1;Stx5a;Antxr2;Clu;Pnrc1","74155;11658;18030;51798;18793;12660;18194;14104;56473;110196;27279;17855;68312;50762;110006;69071;236900;14137;63913;11465;56389;71914;12759;108767",63
"mouseKD","KD_vs_Control","HALLMARK_MYOGENESIS",1.17489111164562,0.250190876121397,"Sparc;Igfbp7;Col1a1;Col6a3;Col6a2;Agrn;Apod;Igfbp3;Stc2;Col3a1;Col4a2;Itgb5;Tpm2;Syngr2;Psen2;Cdh13;Mylk;Fdps;Cox6a2;Ptp4a3;Cryab;Sod3;Aebp1;Rb1;App;Eno3;Sgcd;Lama2","20692;29817;12842;12835;12834;11603;11815;16009;20856;12825;12827;16419;22004;20973;19165;12554;107589;110196;12862;19245;12955;20657;11568;19645;11820;13808;24052;16773",142
"mouseKD","KD_vs_Control","HALLMARK_ESTROGEN_RESPONSE_LATE",1.16923526175918,0.261924342105263,"Slc7a5;Emp2;Igfbp4;Nab2;Rps6ka2;Klf4;Myof;Slc24a3;Dlg5;Hprt1;Wfs1;Dynlt3;Ass1;Slc29a1;Siah2;Id2;Tpbg;Ccnd1;Egr3;Cxcl12;Farp1;Idh2;Prkar2b;Pdcd4;Jak1;Chpt1;Amfr;Rbbp8;Slc1a4;Dusp2;Gfus;Plxnb1;Ncor2;Acox2;Snx10;Car12;Rnaseh2a;Ckb;Fos;Aldh3b1;Abca3;Fdft1;Gins2","20539;13731;16010;17937;20112;16600;226101;94249;71228;15452;22393;67117;11898;63959;20439;15902;21983;12443;13655;20315;223254;269951;19088;18569;16451;212862;23802;225182;55963;13537;22122;235611;20602;93732;71982;76459;69724;12709;14281;67689;27410;14137;272551",143
"mouseKD","KD_vs_Control","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.13027497991485,0.281815956926089,"Slc7a5;Igfbp4;Rps6ka2;P2ry2;Olfml3;Gja1;Thsd4;Klf4;Slc2a1;Stc2;Myof;Slc24a3;Mast4;Wfs1;Dynlt3;Siah2;Tpbg;Fasn;Ccnd1;Egr3;Cxcl12;Farp1;Isg20l2;Lrig1;Gfra1;Ar;Mindy1;Chpt1;Amfr;Rbbp8;Cant1;Slc1a4;Ncor2;Unc119;Car12;Fos;Ablim1;Aldh3b1;Abca3;Fdft1","20539;16010;20112;18442;99543;14609;207596;16600;20525;20856;226101;94249;328329;22393;67117;20439;21983;14104;12443;13655;20315;223254;229504;16206;14585;11835;75007;212862;23802;225182;76025;55963;20602;22248;76459;14281;226251;67689;27410;14137",151
"mouseKD","KD_vs_Control","HALLMARK_IL6_JAK_STAT3_SIGNALING",1.18656913078917,0.281815956926089,"Osmr;Irf9;Il1r1;Stat1;Stat2;Tlr2;Tnfrsf1a;Csf1;Tnfrsf12a;Socs3;Il13ra1;Myd88;Hax1;Ccl7;Il3ra;Ifnar1;Itgb3;Socs1;Tyk2;Cd38;Il6;Tgfb1","18414;16391;16177;20846;20847;24088;21937;12977;27279;12702;16164;17874;23897;20306;16188;15975;16416;12703;54721;12494;16193;21803",59
"mouseKD","KD_vs_Control","HALLMARK_PEROXISOME",1.15112002102759,0.281815956926089,"Slc25a4;Ech1;Fads1;Ctbp1;Tspo;Ercc1;Crabp1;Pabpc1;Gnpat;Idh1;Acaa1a;Fdps;Eci2;Cln6;Prdx5;Idh2;Acsl5;Hras;Cdk7;Abcd1;Mvp;Slc25a17;Ide;Slc35b2;Prdx1;Acsl4;Smarcc1;Abcb1a;Abcd3","11739;51798;76267;13016;12257;13870;12903;18458;14712;15926;113868;110196;23986;76524;54683;269951;433256;15461;12572;11666;78388;20524;15925;73836;18477;50790;20588;18671;19299",83
"mouseKD","KD_vs_Control","HALLMARK_TNFA_SIGNALING_VIA_NFKB",-1.10964099565513,0.281815956926089,"Gadd45b;Rcan1;Ccn1;Per1;Dnajb4;Klf6;Rhob;Jun;Efna1;Tnfaip3;Irs2;Serpine1;Mxd1;Nr4a3;Nr4a1;Bhlhe40;Nfkbia;B4galt1;Phlda2;Yrdc;Slc2a3;Zbtb10;Il15ra;Gem;Plk2;Spsb1;Edn1;Tiparp;Maff;Dusp4;Sdc4;Klf10;Trip10;Nfkbie;Serpinb8","17873;54720;16007;18626;67035;23849;11852;16476;13636;21929;384783;18787;17119;18124;15370;20893;18035;14595;22113;230734;20527;229055;16169;14579;20620;74646;13614;99929;17133;319520;20971;21847;106628;18037;20725",170
"mouseKD","KD_vs_Control","HALLMARK_APICAL_SURFACE",1.15740449837001,0.313718782073212,"Gas1;Thy1;Cx3cl1;Plaur;Crocc;App;Ephb4;Efna5;Sulf2;Akap7;Flot2","14451;21838;20312;18793;230872;11820;13846;13640;72043;432442;14252",30
"mouseKD","KD_vs_Control","HALLMARK_APICAL_JUNCTION",1.09722796505412,0.340830048690007,"Cdh11;Slit2;Myl9;Cdh6;Cdsn;Fbn1;Zyx;Thy1;Vcan;Col16a1;Cd34;Cx3cl1;Layn;Thbs3;Rasa1;Pfn1;Vasp;Gamt;Evl;Tgfbi;Msn;Parva;Hras;Actb;Shc1;Stx4a;Pkd1;Nectin2;Rsu1","12552;20563;98932;12563;386463;14118;22793;21838;13003;107581;12490;20312;244864;21827;218397;18643;22323;14431;14026;21810;17698;57342;15461;11461;20416;20909;18763;19294;20163",151
"mouseKD","KD_vs_Control","HALLMARK_UV_RESPONSE_UP",-1.03926053408419,0.403274336283186,"Atp6v1c1;Rhob;Clcn2;Eno2;Tgfbrap1;Prpf3;Cltb;Nr4a1;Ykt6;Stip1;Nfkbia;Lyn;Dnaja1;Kcnh2;Cdk2;Casp3;Atp6v1f;Bcl2l11;Ppt1;Apom;Tchh;Furin;Dnajb1;Arrb2;Cdo1;Fen1;Irf1;Atf3;Hspa13","66335;11852;12724;13807;73122;70767;74325;15370;56418;20867;18035;17096;15502;16511;12566;12367;66144;12125;19063;55938;99681;18550;81489;216869;12583;14156;16362;11910;110920",131
"mouseKD","KD_vs_Control","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1.08589207844608,0.403274336283186,"Fzd1;Rbpj;Trp53;Psen2;Ncstn;Ccnd2;Kat2a;Ncor2;Maml1;Axin1","14362;19664;22059;19165;59287;12444;14534;20602;103806;12005",35
"mouseKD","KD_vs_Control","HALLMARK_ANDROGEN_RESPONSE",1.05905652988225,0.407842974864384,"Abcc4;Ank;Gsr;Fads1;Bmpr1b;Selenop;Akt1;Xrcc5;Camkk2;Slc38a2;Ccnd1;Xrcc6;Ndrg1;Vapa;Ngly1","239273;11732;14782;76267;12167;20363;11651;22596;207565;67760;12443;14375;17988;30960;59007",81
"mouseKD","KD_vs_Control","HALLMARK_P53_PATHWAY",-1.00337435797824,0.485792349726776,"Hspa4l;Ifi30;Ctsd;Rgs16;Tob1;Jun;Kif13b;Acvr1b;Osgin1;Mxd1;Mknk2;Stom;Eps8l2;Prkab1;Pdgfa;Jag2;Tcn2;Fas;Sp1;Nupr1;Ppm1d;Ccp110;F2r;Tspyl2;Plk2;Ccnk;Ddit3;Ercc5;Slc35d1;Epha2;Txnip;Tchh;Baiap2;Hexim1;Pom121;Steap3;Cdkn2aip","18415;65972;13033;19734;22057;16476;16554;11479;71839;17119;17347;13830;98845;19079;18590;16450;21452;14102;20683;56312;53892;101565;14062;52808;20620;12454;13198;22592;242585;13836;56338;99681;108100;192231;107939;68428;70925",181
"mouseKD","KD_vs_Control","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.998551342408655,0.522364277855761,"Pdk1;Cdk4;Slc2a1;Stat2;Akt1;Tnfrsf1a;Pin1;Them4;Mknk1;Pfn1;Rptor;Acaca;Irak4;Pla2g12a;Plcb1;Hras;Myd88;Mapk9;Cab39;E2f1;Tsc2;Nod1;Mapk8;Actr3;Mapkap1;Lck;Ywhab;Rps6ka3;Il4;Itpr2;Plcg1;Actr2;Ube2d3;Egfr;Mapk10;Sqstm1;Map2k6;Ap2m1;Gsk3b;Trib3;Raf1","228026;12567;20525;20847;11651;21937;23988;75778;17346;18643;74370;107476;266632;66350;18795;15461;17874;26420;12283;13555;22084;107607;26419;74117;227743;16818;54401;110651;16189;16439;18803;66713;66105;13649;26414;18412;26399;11773;56637;228775;110157",96
"mouseKD","KD_vs_Control","HALLMARK_HEDGEHOG_SIGNALING",0.963475974317225,0.551801801801802,"Thy1;Nrp1;Vldlr;Rasa1;Scg2","21838;18186;22359;218397;20254",29
"mouseKD","KD_vs_Control","HALLMARK_KRAS_SIGNALING_DN",-0.919797831479781,0.654419506788584,"Myo15a;Tcf7l1;Pax3;Tgfb2;Slc5a5;Celsr2;Abcg4;Slc25a23;Skil;Cpeb3;Mast3;Edn1;Fgfr3;Ptprj;Entpd7;Tgm1;Zc2hc1c;Tent5c;Itgb1bp2","17910;21415;18505;21808;114479;53883;192663;66972;20482;208922;546071;13614;14184;19271;93685;21816;72350;74645;26549",85
"mouseKD","KD_vs_Control","HALLMARK_DNA_REPAIR",0.929556273997751,0.674427579109853,"Cmpk2;Nelfe;Srsf6;Nme4;Tsg101;Taf10;Trp53;Impdh2;Hprt1;Ercc1;Guk1;Ddb1;Nelfcd;Dgcr8;Pde4b;Nt5c;Rfc2;Rrm2b;Dguok;Ncbp2;Tyms;Gpx4;Gtf2a2;Gsdme;Usp11;Rae1;Cant1","22169;27632;67996;56520;22088;24075;22059;23918;15452;13870;14923;13194;57314;94223;18578;50773;19718;382985;27369;68092;22171;625249;235459;54722;236733;66679;76025",142
"mouseKD","KD_vs_Control","HALLMARK_HEME_METABOLISM",0.894737772148085,0.771182728410513,"Slc7a11;Slc6a9;C3;Pgls;Rad23a;Slc2a1;Cast;Ank1;Aldh1l1;Asns;Smox;Tcea1;Htra2;Nudt4;Alad;Btg2;Rcl1;Slc10a3;Gclc;Arl2bp;Add1;Pigq;Uros;Cdc27;Picalm;Hmbs;Tns1;Gclm;Htatip2;Cpox;Lrp10;Ppp2r5b;Klf3;Prdx2;Bnip3l;Ezh1;Trak2","26570;14664;12266;66171;19358;20525;12380;11733;107747;27053;228608;21399;64704;71207;17025;12227;59028;214601;14629;107566;11518;14755;22276;217232;233489;15288;21961;14630;53415;12892;65107;225849;16599;21672;12177;14055;70827",161
"mouseKD","KD_vs_Control","HALLMARK_TGF_BETA_SIGNALING",0.824826376464924,0.789867587795049,"Id1;Id3;Tgif1;Fnta;Id2;Smurf1;Bcar3;Ltbp2;Ski;Ppp1r15a;Ncor2","15901;15903;21815;14272;15902;75788;29815;16997;20481;17872;20602",51
"mouseKD","KD_vs_Control","HALLMARK_NOTCH_SIGNALING",-0.747522315751084,0.847874720357942,"Fzd5;Dtx4;Sap30;Dtx2;Fzd7;Rbx1","14367;207521;60406;74198;14369;56438",29
"humanKD","KD_vs_Control","HALLMARK_E2F_TARGETS",2.263468102296,4.02723156841919e-11,"XRCC6;MKI67;TACC3;CDKN1A;PRKDC;RRM2;DLGAP5;DUT;BUB1B;POLD2;ILF3;KIF18B;SPAG5;MYBL2;BIRC5;HMGB3;TCF19;SPC24;MELK;PTTG1;CDCA8;UNG;TBRG4;RAD51C;DEPDC1;UBR7;UBE2T;DONSON;PMS2;AK2;KIF22;TRIP13;MCM4;CCP110;NASP;AURKA;RPA2;LBR;GINS1;KPNA2;WDR90;NME1;SPC25;UBE2S;BRCA1;TK1;CDC25B;RAD51AP1;CDKN3;LMNB1;CKS1B;RPA3;HUS1;NBN;TFRC;RNASEH2A;ORC6;DIAPH3;RFC2;NUP107;MRE11;NOLC1;CDC20;TIMELESS;MLH1;GINS3;DNMT1;SLBP;GINS4;RANBP1;POLE;MTHFD2;NCAPD2;DCLRE1B;DCTPP1;HMGA1;CENPE;DDX39A;ANP32E;MAD2L1;AURKB;KIF4A;NOP56;ASF1B;MCM5;XPO1;ESPL1","2547;4288;10460;1026;5591;6241;9787;1854;701;5425;3609;146909;10615;4605;332;3149;6941;147841;9833;9232;55143;7374;9238;5889;55635;55148;29089;29980;5395;204;3835;9319;4173;9738;4678;6790;6118;3930;9837;3838;197335;4830;57405;27338;672;7083;994;10635;1033;4001;1163;6119;3364;4683;7037;10535;23594;81624;5982;57122;4361;9221;991;8914;4292;64785;1786;7884;84296;5902;5426;10797;9918;64858;79077;3159;1062;10212;81611;4085;9212;24137;10528;55723;4174;7514;9700",200
"humanKD","KD_vs_Control","HALLMARK_G2M_CHECKPOINT",1.89884152295703,1.01630311026615e-05,"MKI67;TACC3;NUP50;HMGN2;NUSAP1;ILF3;TPX2;CENPF;SLC7A1;CHAF1A;PBK;MYBL2;BIRC5;HMGB3;KNL1;TROAP;TGFB1;PTTG1;MT2A;BUB1;PML;FBXO5;EXO1;H2AZ2;STIL;SMAD3;KIF22;H2BC12;SLC7A5;NASP;AURKA;RPA2;LBR;CDC6;NSD2;FANCC;KPNA2;DTYMK;KIF11;DKC1;TTK;UBE2S;SLC38A1;WRN;CDC25B;CDKN3;KIF23;LMNB1;CKS1B;HUS1;UBE2C;PRC1;E2F2;CENPA;ORC6;CCND1;CCNF;INCENP;NOLC1;CDC20;GINS2;POLE;FOXN3;DR1;HMGA1;POLQ;MAP3K20;CENPE;DDX39A;MAD2L1;KIF15;AURKB;KIF4A;CHMP1A;MCM5;XPO1;ESPL1","4288;10460;10762;3151;51203;3609;22974;1063;6541;10036;55872;4605;332;3149;57082;10024;7040;9232;4502;699;5371;26271;9156;94239;6491;4088;3835;85236;8140;4678;6790;6118;3930;990;7468;2176;3838;1841;3832;1736;7272;27338;81539;7486;994;1033;9493;4001;1163;3364;11065;9055;1870;1058;23594;595;899;3619;9221;991;51659;5426;1112;1810;3159;10721;51776;1062;10212;4085;56992;9212;24137;5119;4174;7514;9700",199
"humanKD","KD_vs_Control","HALLMARK_XENOBIOTIC_METABOLISM",-1.75503304864569,0.00025740104340472,"XDH;ALDH2;EPHX1;MAOA;PC;ALDH9A1;SLC35B1;SMOX;IDH1;ETFDH;PTGES;MPP2;NINJ1;CDA;UGDH;ABCD2;CSAD;TPST1;NMT1;ESR1;ACOX1;ACO2;ALDH3A1;CYB5A;PDK4;ID2;NPC1;PDLIM5;BLVRB;HES6;ATP2A2;HMOX1;PTGR1;AOX1;SERPINA6;PINK1;POR;MAN1A1;LPIN2;ADH7;PROS1;SSR3;KARS1;CYP2J2;SLC6A12","7498;217;2052;4128;5091;223;10237;54498;3417;2110;9536;4355;4814;978;7358;225;51380;8460;4836;2099;51;50;218;1528;5166;3398;4864;10611;645;55502;488;3162;22949;316;866;65018;5447;4121;9663;131;5627;6747;3735;1573;6539",172
"humanKD","KD_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.61373569048357,0.00429865376312229,"COL4A1;COL7A1;CCN2;SERPINE1;COL4A2;COL11A1;COL6A3;TNC;FOXC2;CADM1;MYLK;THY1;CD59;COL6A2;SERPINE2;WNT5A;FBN2;IGFBP3;TIMP1;PVR;PLAUR;INHBA;PFN2;LOXL2;CTHRC1;CAP2;NT5E;MMP1;SFRP1;TGFB1;CDH6;PTX3;GADD45B;TNFRSF12A;THBS1;MEST;CD44;LAMA1;SPOCK1;DKK1;FSTL1;ANPEP;SGCB;SNTB1;IGFBP2;NTM;NID2;COL5A1;GEM;LAMC1;MXRA5;FSTL3;TFPI2","1282;1294;1490;5054;1284;1301;1293;3371;2303;23705;4638;7070;966;1292;5270;7474;2201;3486;7076;5817;5329;3624;5217;4017;115908;10486;4907;4312;6422;7040;1004;5806;4616;51330;7057;4232;960;284217;6695;22943;11167;290;6443;6641;3485;50863;22795;1289;2669;3915;25878;10272;7980",199
"humanKD","KD_vs_Control","HALLMARK_HYPOXIA",-1.58473614617789,0.00496252229085123,"S100A4;ENO3;BTG1;RBPJ;ALDOC;MXI1;ENO2;TPST2;PGK1;PDK3;XPNPEP1;NDRG1;AMPD3;CP;PGM1;LARGE1;TGFB3;HK1;ERRFI1;EFNA1;JMJD6;ATP7A;GALK1;GAA;FAM162A;GPC1;HEXA;KLHL24;KDM3A;CITED2;HS3ST1;PLIN2;CCN5;CSRP2;P4HA1;GPI;PNRC1;BCL2;HMOX1;LXN;MYH9;DUSP1;INHA;ISG20;UGP2;SLC25A1;PKLR","6275;2027;694;3516;230;4601;2026;8459;5230;5165;7511;10397;272;1356;5236;9215;7043;3098;54206;1942;23210;538;2584;2548;26355;2817;3073;54800;55818;10370;9957;123;8839;1466;5033;2821;10957;596;3162;56925;4627;1843;3623;3669;7360;6576;5313",189
