"ensembl_gene_id","sample.shrubr5_3_2002","sample.shrubr5_2_2002","sample.shrubr5_1_2002","sample.jh_2_002_3","sample.jh_2_002_2","sample.jh_2_002_1"
"ENSG00000129437",4.31128215377639,12.6848484572284,8.04375251018063,120.868565990447,132.918887631486,115.232980973346
"ENSG00000129450",0,0,0,45.7340519963855,65.1563174664146,65.6560007871391
"ENSG00000129451",0,0,3.21750100407225,40.8339749967727,27.3656533358941,24.118530901398
"ENSG00000129460",993.031989419828,1007.86886832888,1007.07781427462,589.642598953398,551.222445765868,495.769801862071
"ENSG00000129465",0,0,1.60875050203613,215.60338798296,188.953320652602,258.604247998323
"ENSG00000129467",10.0596583588116,6.91900824939732,11.2612535142529,199.269797984251,205.89396319387,233.145798713514
"ENSG00000129472",867.286259934684,834.31707807316,814.832129281298,174.769412986187,195.468952399244,284.062697283132
"ENSG00000129473",1031.11498177819,1059.18484617857,1017.53469253785,596.176034952882,544.706814019226,558.745965882388
"ENSG00000129474",5552.93141406399,5178.30109065311,3187.73911978459,1375.28827789131,1376.10142489068,1334.55870987736
"ENSG00000129480",158.080345638468,208.146831502703,205.920064260624,37.5672569970309,24.7594006372376,30.818122818453
"ENSG00000129484",995.187630496716,1036.12148534725,974.902804233893,339.738671973149,308.840944790805,306.841309801119
"ENSG00000129493",382.26701763484,399.572726402695,357.946986703038,981.648758922417,918.704076276446,947.322297071578
"ENSG00000129514",18.6822226663644,28.8292010391555,20.9137565264696,207.436592983606,205.89396319387,184.908736910718
"ENSG00000129515",1302.00721044047,1398.21625039904,1544.40048195468,1901.22987584974,1605.45166237246,1968.34010523076
"ENSG00000129518",640.943946861423,663.64820792136,803.570875767045,592.90931695314,540.797434971242,639.141068887048
"ENSG00000129521",328.375990712635,384.004957841551,171.331928466847,218.870105982702,238.472121927078,239.845390630569
"ENSG00000129534",1218.65575546746,1280.59311015929,1213.80225378626,142.102232988769,71.6719492130561,95.1342052221811
"ENSG00000129535",9.34111133318218,23.6399448521075,20.1093812754516,40.8339749967727,49.5188012744751,50.9168985696181
"ENSG00000129538",53.1724798965755,48.4330577457812,84.4594013568966,29.4004619976764,20.8500215892527,29.478204435042
"ENSG00000129559",380.829923583581,445.699448065344,382.07824423358,63.7010009949655,43.0031695278337,56.2765721032621
"ENSG00000129562",2080.91218622274,2265.39861765684,2000.48124928192,1525.55730587943,1635.42356840701,1443.09209893365
"ENSG00000129566",1457.93191500205,1564.27244838458,1326.41478892879,669.677189947073,771.450798802349,753.034131476983
"ENSG00000129595",68.2619674347928,61.1179062030097,80.4375251018063,1571.29135787582,1476.44215378896,1484.62956881939
"ENSG00000129596",61.7950442041282,62.847658265359,45.0450140570115,8.16679499935455,9.12188444529805,10.719347067288
"ENSG00000129625",1497.45200141167,1510.07355043097,1750.32054621531,3343.48587273575,3857.25399401175,3506.56640938659
