"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000136478",1855.83724821659,0.4712203284947,0.0800327050905495,3.50150915987808e-09,6.32490828984062e-09,"55852","TEX2","protein_coding","HGNC Symbol",10,"testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]"
"ENSG00000231770",39.8233233946809,6.04942748536624,1.01142782902131,3.50155566689862e-09,6.32490828984062e-09,"NA","TMEM44-AS1","lncRNA","HGNC Symbol",4,"TMEM44 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44272]"
"ENSG00000168612",456.867241104284,0.827185743346864,0.141488702576696,3.50200609366492e-09,6.32522144923815e-09,"90204","ZSWIM1","protein_coding","HGNC Symbol",2,"zinc finger SWIM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16155]"
"ENSG00000144229",14.9003075324174,-8.54612871410979,2.84716123309228,3.51242468526775e-09,6.34303556119782e-09,"80731","THSD7B","protein_coding","HGNC Symbol",6,"thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]"
"ENSG00000251647",14.9003075324174,-8.54612871410979,2.84716123309228,3.51242468526775e-09,6.34303556119782e-09,"NA","AC114781.4","processed_pseudogene","Clone-based (Ensembl) gene",1,"chromosome 18 open reading frame 21 (C18orf21) pseudogene"
"ENSG00000213785",21.8055785296502,-7.04438342600642,1.34539752216797,3.52089392805062e-09,6.35782712784906e-09,"NA","AKR1B1P3","processed_pseudogene","HGNC Symbol",1,"aldo-keto reductase family 1 member B1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:422]"
"ENSG00000204740",22.7185046424165,-6.29283450132366,1.05647954704915,3.53917013965624e-09,6.39032381274533e-09,"340895","MALRD1","protein_coding","HGNC Symbol",6,"MAM and LDL receptor class A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24331]"
"ENSG00000111596",2787.4621820538,-0.442490352921541,0.0751834956590449,3.55711255748426e-09,6.42221270758132e-09,"4848","CNOT2","protein_coding","HGNC Symbol",43,"CCR4-NOT transcription complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:7878]"
"ENSG00000258539",17.757842745658,-4.1759693012188,0.746813247708754,3.56836520765845e-09,6.44201942834432e-09,"NA","AC068896.3","protein_coding","Clone-based (Ensembl) gene",1,"novel transcript, METTL10-FAM53B readthrough"
"ENSG00000132855",13.5940165528824,-8.39747962287406,2.81446019281196,3.57512805030437e-09,6.45371814568267e-09,"27329","ANGPTL3","protein_coding","HGNC Symbol",3,"angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]"
"ENSG00000242703",15.1631894178093,-8.56018524412462,2.85140709974202,3.58955322492346e-09,6.47924574043348e-09,"NA","CCT4P1","processed_pseudogene","HGNC Symbol",1,"chaperonin containing TCP1 subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35151]"
"ENSG00000181827",1967.00380059261,-0.681469702225555,0.116271592681813,3.60934285385322e-09,6.51445152608656e-09,"64864","RFX7","protein_coding","HGNC Symbol",7,"regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777]"
"ENSG00000278635",23.4420255257362,8.08751532390106,2.69307999228864,3.63181037492112e-09,6.55448465292089e-09,"NA","AC141557.2","unprocessed_pseudogene","Clone-based (Ensembl) gene",1,"WAS protein family homolog 1 (WASH1) pseudogene"
"ENSG00000197782",166.287143644787,1.34972409012671,0.234744214688004,3.63210904746409e-09,6.55450553739666e-09,"284323","ZNF780A","protein_coding","HGNC Symbol",11,"zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]"
"ENSG00000167604",43.6673042375222,2.76988403446977,0.495606491041284,3.65113093990581e-09,6.58831167863181e-09,"84807","NFKBID","protein_coding","HGNC Symbol",11,"NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]"
"ENSG00000053372",1345.9488585168,0.683586200038083,0.11671038574167,3.65539193675987e-09,6.59547916827849e-09,"51154","MRTO4","protein_coding","HGNC Symbol",3,"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]"
"ENSG00000223418",22.691009244221,-6.293836082839,1.05784158941779,3.6588594266975e-09,6.60069227273836e-09,"NA","AC004554.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"LIM domain kinase 2 (LIMK2) pseudogene"
"ENSG00000237868",18.7541504568981,-4.26998034327076,0.763403267659846,3.65868842500783e-09,6.60069227273836e-09,"NA","AC097533.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"pseudogene similar to part of ring finger protein 185 (RNF185)"
"ENSG00000223976",13.5573737948333,-8.39351519887104,2.81428405319267,3.67117155304118e-09,6.62238041687185e-09,"NA","EXTL2P1","processed_pseudogene","HGNC Symbol",1,"exostosin like glycosyltransferase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3517]"
"ENSG00000231789",27.5513525708641,4.58648228518557,0.794177303675425,3.69548163650221e-09,6.66570638866599e-09,"NA","PIK3CD-AS2","lncRNA","HGNC Symbol",1,"PIK3CD antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:51334]"
"ENSG00000235686",15.1048367364785,-8.54987169932098,2.85025443599113,3.7270822751464e-09,6.7221747781318e-09,"NA","PPIAP20","processed_pseudogene","HGNC Symbol",1,"peptidylprolyl isomerase A pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:38037]"
"ENSG00000148950",131.856543844713,-1.83633380402372,0.325111695829735,3.73199979581087e-09,6.73051231047967e-09,"196294","IMMP1L","protein_coding","HGNC Symbol",16,"inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]"
"ENSG00000249506",26.5494286017048,-2.89194519820282,0.521860169267025,3.73956992529625e-09,6.74363202168352e-09,"NA","ZEB2P1","transcribed_processed_pseudogene","HGNC Symbol",2,"zinc finger E-box binding homeobox 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33346]"
"ENSG00000224775",31.1731062640054,-3.55740184242258,0.641420042133885,3.74064620688095e-09,6.74504011555896e-09,"NA","BRAFP1","unprocessed_pseudogene","HGNC Symbol",1,"BRAF pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18615]"
"ENSG00000240704",19.2611265752275,-5.04769956797987,0.897085477808164,3.75782933888235e-09,6.77548916495689e-09,"NA","KLF7P1","processed_pseudogene","HGNC Symbol",1,"kruppel like factor 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17207]"
"ENSG00000214988",14.5272521394459,-8.50363580823599,2.83970650187107,3.77190977220538e-09,6.80033957983487e-09,"NA","RPL7AP26","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L7a pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36815]"
"ENSG00000251212",13.8569464169737,-8.41963076450071,2.8211519838533,3.77602601168941e-09,6.80722314015076e-09,"NA","MTND5P4","processed_pseudogene","HGNC Symbol",1,"MT-ND5 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42306]"
"ENSG00000095066",447.496386864997,0.896285464107813,0.153924855690263,3.77907443453495e-09,6.81218076118697e-09,"29911","HOOK2","protein_coding","HGNC Symbol",24,"hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]"
"ENSG00000125772",495.636030195208,0.908576918435534,0.156176230715857,3.79177403810648e-09,6.83453349833972e-09,"56261","GPCPD1","protein_coding","HGNC Symbol",7,"glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957]"
"ENSG00000258847",13.958073862034,-8.43398786393944,2.82446092136461,3.8009194056849e-09,6.8504768320665e-09,"NA","AL391261.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000043093",876.709811615592,-0.920209728732172,0.158373315864221,3.80216855453129e-09,6.85218725133797e-09,"54165","DCUN1D1","protein_coding","HGNC Symbol",8,"defective in cullin neddylation 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18184]"
"ENSG00000230513",27.3005445362809,3.75711669621453,0.665470259010929,3.80482749367778e-09,6.85643789412453e-09,"NA","THAP7-AS1","lncRNA","HGNC Symbol",4,"THAP7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41013]"
"ENSG00000225739",29.1030010701737,-2.86559553334833,0.514852079589412,3.81890215835674e-09,6.8812577959972e-09,"NA","NPM1P18","processed_pseudogene","HGNC Symbol",1,"nucleophosmin 1 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:7920]"
"ENSG00000241251",14.5053449614311,-8.48760959988828,2.83694778073794,3.82058106370827e-09,6.88373969571934e-09,"NA","AC090525.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L21 (RPL21) pseudogene"
"ENSG00000214553",21.7931984590594,-3.15057971552998,0.570645737853461,3.82379981787135e-09,6.8889954105116e-09,"NA","LRRC37A11P","transcribed_unprocessed_pseudogene","HGNC Symbol",3,"leucine rich repeat containing 37 member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:43815]"
"ENSG00000141867",10536.5256852,-0.523943328444829,0.0893404450768201,3.83782565906286e-09,6.91371891394343e-09,"23476","BRD4","protein_coding","HGNC Symbol",12,"bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]"
"ENSG00000236081",21.7317386861315,7.96333786946902,2.66756841237371,3.85695375709235e-09,6.94762934151951e-09,"NA","ELFN1-AS1","lncRNA","HGNC Symbol",2,"ELFN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39071]"
"ENSG00000225055",13.4869063781752,-8.37989014732244,2.81276295359182,3.86394374878437e-09,6.95967146230746e-09,"NA","AL606490.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ornithine aminotransferase (gyrate atrophy) (OAT) pseudogene"
"ENSG00000229197",14.5237409784724,-8.48900407459988,2.83759516733262,3.86464209595532e-09,6.96038017124171e-09,"NA","RPS15AP28","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S15a pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36381]"
"ENSG00000203900",22.495884315923,-7.06480487669541,1.35674281418106,3.8653386752154e-09,6.96108558453636e-09,"NA","AL121827.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript, antisense to CHRNA4"
"ENSG00000242660",27.2410478297002,3.37763195547399,0.601421258378864,3.86633603896257e-09,6.96233252638551e-09,"NA","AC015911.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L39 (RPL39) pseudogene"
"ENSG00000261623",13.4379996087652,-8.37544020614309,2.81175460555132,3.8678943765783e-09,6.9645893696098e-09,"NA","LINC02179","lncRNA","HGNC Symbol",1,"long intergenic non-protein coding RNA 2179 [Source:HGNC Symbol;Acc:HGNC:53041]"
"ENSG00000214309",49.748147759057,2.18419231267435,0.388604250428341,3.8714547707795e-09,6.97045050606434e-09,"255374","MBLAC1","protein_coding","HGNC Symbol",2,"metallo-beta-lactamase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22180]"
"ENSG00000121931",307.040015581552,1.38573367546533,0.241923243527662,3.87534022407583e-09,6.9768959321545e-09,"55791","LRIF1","protein_coding","HGNC Symbol",3,"ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]"
"ENSG00000136059",157.381308414915,1.13380035211542,0.196164683081801,3.88722050930685e-09,6.99773255223744e-09,"50853","VILL","protein_coding","HGNC Symbol",11,"villin like [Source:HGNC Symbol;Acc:HGNC:30906]"
"ENSG00000101557",2121.46139801514,-0.542720778069967,0.0925998152393783,3.89740819728299e-09,7.01551913143347e-09,"9097","USP14","protein_coding","HGNC Symbol",9,"ubiquitin specific peptidase 14 [Source:HGNC Symbol;Acc:HGNC:12612]"
"ENSG00000173273",2630.32071510932,-0.48554562736964,0.0827711906694996,3.90539317034737e-09,7.02933822761198e-09,"8658","TNKS","protein_coding","HGNC Symbol",13,"tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]"
"ENSG00000084754",4014.45222447122,0.494796908369003,0.0843137109349766,3.9140225218174e-09,7.0443148737163e-09,"3030","HADHA","protein_coding","HGNC Symbol",11,"hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]"
"ENSG00000176566",24.1160053975638,-6.31836071218142,1.08538736784926,3.94661745670287e-09,7.10241814098428e-09,"138009","DCAF4L2","protein_coding","HGNC Symbol",1,"DDB1 and CUL4 associated factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:26657]"
"ENSG00000230499",22.0233126597538,7.98644464022964,2.67319834893216,3.95159811192986e-09,7.11082091080307e-09,"NA","AC108463.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000177736",20.5389920994233,-4.220646224507,0.758651506134492,3.9708578459765e-09,7.14491524461252e-09,"NA","FXNP2","processed_pseudogene","HGNC Symbol",1,"frataxin pseuodgene 2 [Source:HGNC Symbol;Acc:HGNC:51607]"
"ENSG00000106133",48.7226378125955,2.6402708040521,0.472680192944434,3.99178261398387e-09,7.18199992727967e-09,"NA","NSUN5P2","transcribed_unprocessed_pseudogene","HGNC Symbol",5,"NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]"
"ENSG00000178531",267.807440130492,-0.852001377428161,0.146550925138968,3.99369455786629e-09,7.18487366084219e-09,"404217","CTXN1","protein_coding","HGNC Symbol",1,"cortexin 1 [Source:HGNC Symbol;Acc:HGNC:31108]"
"ENSG00000233575",13.5358131475852,-8.38335383040533,2.81457965218158,4.00353049337538e-09,7.20200151002758e-09,"NA","AL358934.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"transcription factor IIA small 12 kDa subunit (GTF2A2) pseudogene"
"ENSG00000236423",18.6798884465702,-5.08007072801134,0.889366812887677,4.0272413413849e-09,7.24408444877224e-09,"NA","LINC01134","lncRNA","HGNC Symbol",4,"long intergenic non-protein coding RNA 1134 [Source:HGNC Symbol;Acc:HGNC:49449]"
"ENSG00000204356",1984.77350724406,0.58712885675109,0.100332183921276,4.03425684530134e-09,7.25613202381072e-09,"7936","NELFE","protein_coding","HGNC Symbol",14,"negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]"
"ENSG00000086159",29.5545927184065,-2.66853501036767,0.481822822719458,4.04179709482616e-09,7.26912144910045e-09,"363","AQP6","protein_coding","HGNC Symbol",5,"aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]"
"ENSG00000254336",13.8325676702855,-8.41564001198578,2.82223784485003,4.05181322714665e-09,7.28656132144608e-09,"NA","AC008694.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"pseudogene similar to part of ribosomal protein S3A RPS3A"
"ENSG00000260086",17.4267827004922,-4.39718802857847,0.782098907931211,4.0574089014743e-09,7.29604956054334e-09,"NA","AC007611.1","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000143493",1072.23782335566,-0.650984997655318,0.111460858111153,4.07709412611605e-09,7.33087019762381e-09,"25896","INTS7","protein_coding","HGNC Symbol",11,"integrator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24484]"
"ENSG00000110448",23.846947487855,-3.16631804310637,0.572614195407867,4.09543279022457e-09,7.36268451065651e-09,"921","CD5","protein_coding","HGNC Symbol",2,"CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]"
"ENSG00000253666",15.1483045617414,-8.56681339612622,2.85622115512875,4.09542522451512e-09,7.36268451065651e-09,"NA","AP000424.1","lncRNA","Clone-based (Ensembl) gene",5,"novel transcript"
"ENSG00000111711",848.453327358912,0.867717662348823,0.149295998348767,4.09733110413319e-09,7.36551725254808e-09,"51026","GOLT1B","protein_coding","HGNC Symbol",10,"golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]"
"ENSG00000063180",68.2903025206668,2.32990569854261,0.416630058549865,4.11482969899267e-09,7.39639099503997e-09,"770","CA11","protein_coding","HGNC Symbol",4,"carbonic anhydrase 11 [Source:HGNC Symbol;Acc:HGNC:1370]"
"ENSG00000127337",491.818830709052,-0.795212296513397,0.136636508223612,4.12836825923349e-09,7.42014228926945e-09,"8089","YEATS4","protein_coding","HGNC Symbol",5,"YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]"
"ENSG00000144560",1266.85315624707,0.916156972303682,0.157836378829654,4.14294669454136e-09,7.44575872127681e-09,"9686","VGLL4","protein_coding","HGNC Symbol",19,"vestigial like family member 4 [Source:HGNC Symbol;Acc:HGNC:28966]"
"ENSG00000042781",31.2943628368035,-2.40113620843677,0.43100881137305,4.16046413590513e-09,7.47665272533959e-09,"7399","USH2A","protein_coding","HGNC Symbol",5,"usherin [Source:HGNC Symbol;Acc:HGNC:12601]"
"ENSG00000249140",23.2675518589588,-6.28933516210049,1.07441037818939,4.1663902313421e-09,7.4867130249146e-09,"NA","PRDX2P3","processed_pseudogene","HGNC Symbol",1,"peroxiredoxin 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44968]"
"ENSG00000261245",13.3952248450357,-8.36951683336089,2.81249253091433,4.16692910035156e-09,7.48709203219157e-09,"NA","AC093520.2","unprocessed_pseudogene","Clone-based (Ensembl) gene",1,"integrin, alpha X (complement component 3 receptor 4 subunit) (ITGAX) pseudogene"
"ENSG00000241769",37.5697512999976,6.77754377876503,1.29875679546642,4.168460951608e-09,7.48925501890381e-09,"NA","LINC00893","lncRNA","HGNC Symbol",16,"long intergenic non-protein coding RNA 893 [Source:HGNC Symbol;Acc:HGNC:44265]"
"ENSG00000166816",67.1516299883511,-1.59487484855286,0.28125141498941,4.17761357382796e-09,7.50510842701388e-09,"197257","LDHD","protein_coding","HGNC Symbol",4,"lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]"
"ENSG00000187790",320.486283421945,0.89786541909878,0.154728202539162,4.19412169117221e-09,7.53417249267932e-09,"57697","FANCM","protein_coding","HGNC Symbol",10,"FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]"
"ENSG00000138138",1162.97507822829,-0.552623093622777,0.0945296500537502,4.20143477285704e-09,7.54671564628844e-09,"84896","ATAD1","protein_coding","HGNC Symbol",3,"ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]"
"ENSG00000165283",1990.81456469977,0.596542354435284,0.102061982283975,4.20495063563396e-09,7.5524367092694e-09,"30968","STOML2","protein_coding","HGNC Symbol",5,"stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559]"
"ENSG00000186001",1332.23361694731,0.619271529567596,0.106053835578551,4.27963288820421e-09,7.68596749824593e-09,"84859","LRCH3","protein_coding","HGNC Symbol",19,"leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]"
"ENSG00000274977",13.9735025036017,-8.43710144258933,2.8285346986197,4.29059775271111e-09,7.70505362183549e-09,"NA","AC011298.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"galactose-3-O-sulfotransferase 4 (GAL3ST4) pseudogene"
"ENSG00000230935",14.2914711427834,-8.4654301726961,2.83520944295026,4.30452656539999e-09,7.72945898128692e-09,"NA","RPS3P1","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16579]"
"ENSG00000214401",29.2040288050129,3.34857029219241,0.598332941927964,4.32152103819859e-09,7.75936494707619e-09,"NA","KANSL1-AS1","lncRNA","HGNC Symbol",3,"KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]"
"ENSG00000174175",23.9859393134659,-4.13808230585311,0.748718678162275,4.33149527971519e-09,7.77666225510363e-09,"6403","SELP","protein_coding","HGNC Symbol",7,"selectin P [Source:HGNC Symbol;Acc:HGNC:10721]"
"ENSG00000270200",22.0615088661469,-7.03470787074337,1.3555135844409,4.33451661489721e-09,7.78147474389427e-09,"NA","AC005229.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"ACOT13 acyl-CoA thioesterase 13, pseudogene"
"ENSG00000268001",27.1040316367228,4.25060839001793,0.746336034092478,4.3514174803734e-09,7.81120153144556e-09,"NA","CARD8-AS1","lncRNA","HGNC Symbol",1,"CARD8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51408]"
"ENSG00000198755",9962.51237793013,-0.564964586886425,0.0966034348093469,4.38552015376215e-09,7.87180007157717e-09,"4736","RPL10A","protein_coding","HGNC Symbol",5,"ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]"
"ENSG00000162999",112.315319782722,-1.39410873050285,0.244787947876186,4.38683825956774e-09,7.87354697059211e-09,"142679","DUSP19","protein_coding","HGNC Symbol",3,"dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]"
"ENSG00000172059",213.860752753849,1.31415586462879,0.230041217437187,4.38739024418723e-09,7.87391866007346e-09,"8462","KLF11","protein_coding","HGNC Symbol",6,"Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]"
