"scatter_comparison","comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Platelet activation","Platelet activation","either",0.05,"opposite direction",-2.44011715627464,2.44011715627464,0.849768785087539,-1.5903483711871,0.868417611159547,0.0179985147349359,"12842/12843/19092/12825/19224/18798/11651/107589/22323/14682/18795/11461/16801/104111/109905/26417/18706/20779/18783/18709/11465/14360/70549/16416/54519/16439","5332/5291/111/23236/103910/283748/5568/5584/2771/2773/2534/123745/5331/5906/9002/196883/6714/5295/112/5501/3710/5290/5321/5593/8673/5742/5595/5499/3708","hsa04611","mmu04611","Platelet activation","Platelet activation",-1.74476333206534,0.0612713778110571,TRUE,FALSE,-2.44011715627464,2.44011715627464,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Circadian entrainment","Circadian entrainment","either",0.05,"opposite direction",-2.42985528386813,2.42985528386813,0.76779010052406,-1.66206518334407,0.928739495798319,0.0176131890226489,"19092/14799/18798/14682/14701/18795/12288/14693/14708/104111/108058/26417/14281/14688/14696/14802/14706","2906/2778/5332/801/111/23236/2903/2902/8911/5568/6261/818/2771/2773/5187/2891/5331/2783/2775/196883/817/112/3710/5593/775/5595/3708/9252","hsa04713","mmu04713","Circadian entrainment","Circadian entrainment",-1.75416200408096,0.0321060851480571,TRUE,FALSE,-2.42985528386813,2.42985528386813,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Signaling pathways regulating pluripotency of stem cells","Signaling pathways regulating pluripotency of stem cells","either",0.05,"opposite direction",-2.4162981614513,2.4162981614513,0.912071378625377,-1.50422678282592,0.768987341772152,0.0318561380969035,"14362/26396/15901/15903/16600/16453/12167/21423/11651/75590/15902/26395/15461/16451/14368/18176/26417/16878/69587/18706","3265/54361/7475/4089/7484/8321/9869/2260/3398/324/4086/7855/10336/6657/7483/6774/9314/3718/8324/5295/3717/5290/7480/1499/80326/2263/5595/3625","hsa04550","mmu04550","Signaling pathways regulating pluripotency of stem cells","Signaling pathways regulating pluripotency of stem cells",-1.49680687463858,0.114080809020092,TRUE,FALSE,-2.4162981614513,2.4162981614513,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Non-alcoholic fatty liver disease","Non-alcoholic fatty liver disease","either",0.05,"opposite direction",2.40172965186711,2.40172965186711,-0.832509939851267,1.56921971201584,0.928739495798319,0.0149678215960369,"12125/108079/12367/26403/13198/110323/208104/14102/66576/19079/74769/384783/18710/16476/16367/13666","4514/4513/4512/4519/54205/4698/4710/1349/7040/4694/7388/5879/7132/1345/4725/27089/840/4711/1347/5293/5468/1337/126328/22877/6300/4717/5465/637/4709/7386/4731/4726/125965/51085/5563/355/6391/3725/8660/4704/4296/5565/4707","hsa04932","mmu04932","Non-alcoholic fatty liver disease","Non-alcoholic fatty liver disease",1.82484140190559,-0.0321060851480571,TRUE,FALSE,2.40172965186711,2.40172965186711,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","IgSF CAM signaling","IgSF CAM signaling","either",0.05,"opposite direction",-2.36112887269324,2.36112887269324,1.00928175566264,-1.3518471170306,0.622920960552174,0.0241187247933659,"20563/20564/98932/12361/26396/18846/107449/22154/22142/18186/11867/67951/22143/68089/67771/11651/227613/53321/71566/218397/107589/22146/22152/17698/26395/11461/109676/11820/26420/19294/11845/13821/192786/109905/26417/11735/18706/20779/170643/26419/11350/74117/12540/18709/16818/22325/225875/14083/259302/11465/14360/22253/16180/16416","7280/57502/8832/1796/9223/3683/998/5602/5604/57689/201633/8497/4685/5291/3739/91584/10398/30835/5803/103910/79827/9788/4690/288/6092/382/5584/5376/10096/4301/2534/4627/5058/78999/2260/50855/5802/5906/10109/10092/57555/4063/5921/5777/5747/10382/2308/6714/5295/10458/347688/51678/5290/9901/253559/23136/2036/1499/10095/9423/10451/5595/8828/57731/9353/7277/4629","hsa04517","mmu04517","IgSF CAM signaling","IgSF CAM signaling",-1.61764565796824,0.205567055385304,TRUE,FALSE,-2.36112887269324,2.36112887269324,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Adrenergic signaling in cardiomyocytes","Adrenergic signaling in cardiomyocytes","either",0.05,"opposite direction",-2.28467832948566,2.28467832948566,0.659923427286412,-1.62475490219925,0.992378048780488,0.00582292232875096,"12915/18798/11651/22004/14682/235542/53313/18795/12288/11550/104111/108058/26417/16526/11911","5332/801/490/480/111/23236/476/7134/778/5568/5523/818/5528/2771/2773/5518/483/488/5331/596/487/55799/6324/10411/492/196883/817/786/5526/5519/1386/112/5501/5515/775/5525/5595/5499/784/9252","hsa04261","mmu04261","Adrenergic signaling in cardiomyocytes","Adrenergic signaling in cardiomyocytes",-2.23485900285434,0.00332285080746826,TRUE,FALSE,-2.28467832948566,2.28467832948566,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Chemokine signaling pathway","Chemokine signaling pathway","either",0.05,"opposite direction",-2.23143424658259,2.23143424658259,0.875855479967527,-1.35557876661506,0.848867293494037,0.046332472112475,"20846/16453/20847/20312/18798/11651/26385/14682/20315/14701/18795/26395/15461/14693/14708/20416/18176/104111/216148/20306/109905/26417/18706/20779/12540/18709/14688/22325/14083/14696/14706/20304/18803/16452/16151/14702/18797/56637/20848/20307/110157","2268/6011/998/5604/9547/3577/5332/6352/5291/111/23236/4792/673/1147/10663/5568/6355/3265/2771/2773/5580/5058/5331/2829/2931/2783/408/5906/196883/2185/9844/6774/3718/1398/4790/5747/6714/5295/112/2870/3717/5290/6387/10451/5595","hsa04062","mmu04062","Chemokine signaling pathway","Chemokine signaling pathway",-1.33411452698951,0.0711601992826206,TRUE,FALSE,-2.23143424658259,2.23143424658259,"opposite direction"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Glutathione metabolism","Glutathione metabolism","either",0.05,"shared positive",-1.25002307899535,1.25002307899535,2.11057015172751,0.860547072732165,0.000190912469124801,0.750755179895906,"20135/14873/14381/18263/110208/69065/14782/211666/14870/15926/20810/269951/382985/68312/75475/14629/14768/14854/625249/14869/14630/66988/11758/14863/14775/68044","6241/79017/6611/493869/2686/290/373156/2941","hsa00480","mmu00480","Glutathione metabolism","Glutathione metabolism",0.124501662668844,3.71916570547094,FALSE,TRUE,-1.25002307899535,1.25002307899535,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Biosynthesis of cofactors","Biosynthesis of cofactors","either",0.05,"shared positive",-0.998550930585532,0.998550930585532,1.84023494211055,0.841684011525018,0.00339217932242779,0.823298758315599,"270685/192185/17768/22169/232087/11566/77697/56520/226518/108037/71883/229949/12035/107272/11639/55936/107508/71743/69719/54128/66588/17025/69568/14629/20751/108156/230027/56316/66812/110006/22276/19286/14854/18104/68646/20425/14287/15288/14630/319945/394435","4833/586/51117/2990/1719/7390/204/8566/154807/125061/55191/4144/93100/205/4830/6697/4831/51109/50808/8836/2356/219/2677/79717/80347/4522/79001/10797","hsa01240","mmu01240","Biosynthesis of cofactors","Biosynthesis of cofactors",0.0844425395831234,2.46952119748774,FALSE,TRUE,-0.998550930585532,0.998550930585532,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Circadian rhythm","Circadian rhythm","either",0.05,"shared negative",0.93550087914686,0.93550087914686,-2.12133344816162,-1.18583256901476,0.00085057387983955,0.328151746472357,"56438/12912/12952/108079/12953/18628/20893/19079/12753/18627/353187/217166/18626/13170/79362","6500/23291/9575/26224/406/1628/8553/6097/9572/5187/5571/53632/6096/8454/5562/9978","hsa04710","mmu04710","Circadian rhythm","Circadian rhythm",-0.48392528002114,-3.07028795810886,FALSE,TRUE,0.93550087914686,0.93550087914686,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","One carbon pool by folate","One carbon pool by folate","either",0.05,"shared positive",-0.905788204707759,0.905788204707759,1.86277415869931,0.956985953991551,0.0196983229147922,0.629625850340136,"107869/270685/17768/192166/232087/110695/108037/107747/216188/108147/229709/269378/108156/22171/20425/14450","1719/4548/2618/4144/2653/875/7298/4522/10797/275/501/10841","hsa00670","mmu00670","One carbon pool by folate","One carbon pool by folate",0.200917449598152,1.70557074743515,FALSE,TRUE,-0.905788204707759,0.905788204707759,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Viral life cycle - HIV-1","Viral life cycle - HIV-1","either",0.05,"shared positive",-0.89212740377442,0.89212740377442,1.70691558653268,0.81478818275826,0.0339804976805963,0.82297742009058,"20587/69550/209387/26943/27632/22088/80287/319236/17858/23988/64144/57314/235180/208092/268373/16543/19384/14534/17755/432508/56045","5478/85363/636/27183/1387/51497/55201/22936/4600/25920/27350/9582/10955/9638/60489/7514/200316","hsa03250","mmu03250","Viral life cycle - HIV-1","Viral life cycle - HIV-1",0.0846120802975591,1.46877026471494,FALSE,TRUE,-0.89212740377442,0.89212740377442,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Base excision repair","Base excision repair","either",0.05,"shared positive",0.86649330002269,0.86649330002269,1.05251018956313,1.91900348958582,0.577944607285996,0.0018552158103414,"16882/11792/19718/104884/59047/328417/18294/234258/66408/16881/66979/71726/268395/235587/69745/18207/18974/26430/106344/18972","328/5425/142/7374/143/4350/11284/8930/2237/10038/79661/54107/4595/5984/55775/5982/252969/6996/5426/11232/7515","hsa03410","mmu03410","Base excision repair","Base excision repair",2.73160556325172,0.238113784248752,TRUE,FALSE,0.86649330002269,0.86649330002269,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway","either",0.05,"shared positive",-0.854265234402356,0.854265234402356,1.65263957329113,0.798374338888774,0.0477486401156393,0.864396932372763,"54123/20750/26396/16391/20846/20847/142980/11651/24088/13038/266632/26395/26398/117149/16179/17874/14082/16451/26420/21898/26417/18706/26419/15976/18709/14281/26400/15975/12370/20304/54721/16193/16151/26414/26399","3654/3454/5879/7297/4615/6773/5293/148022/958/7099/6300/5605/3661/3725/8737/6772/23643/3455/7187","hsa04620","mmu04620","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway",0.0632867830381548,1.32103899263906,FALSE,TRUE,-0.854265234402356,0.854265234402356,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum","either",0.05,"shared negative",-0.80205931413542,0.80205931413542,-1.18687850708928,-1.9889378212247,0.321428571428571,1.32561740881109e-05,"81910/77371/56438/69276/81489/22030/110616/13135/72265/74126/14827/12282/109815/226418/14828/100037258/13198/67812/67475/15519/56228/12304/17155/66967/19359/71853/235416/12330/15502/27054/193670/22027/193740/12317/13666/67838/15505/18415/15511","1650/51465/8720/23190/2923/10299/51035/6745/201595/54431/7323/10525/5602/100506742/55768/5034/91319/9632/9709/55829/1649/7095/5887/80267/10952/6747/10427/56681/54788/581/4121/55741/596/55176/10130/55968/3703/84447/10113/7321/8454/7184/4780/7322/573/9695/22872/9532/9601/9978/56886/23480/81567/79139/10277/22824/29978/57134/10294/10273/7415/746/9373/2081/267/1410/3310/3305","hsa04141","mmu04141","Protein processing in endoplasmic reticulum","Protein processing in endoplasmic reticulum",-4.87758180113297,-0.492915521902895,TRUE,FALSE,-0.80205931413542,0.80205931413542,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Phenylalanine metabolism","Phenylalanine metabolism","either",0.05,"shared negative",-0.79393417585467,0.79393417585467,-1.03260817421883,-1.8265423500735,0.602128657247255,0.0411050685148508,"11754/237940","5053/2805/3242/137362/2806/222/8639/218/4128","hsa00360","mmu00360","Phenylalanine metabolism","Phenylalanine metabolism",-1.38610462356644,-0.22031070282411,TRUE,FALSE,-0.79393417585467,0.79393417585467,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Aldosterone-regulated sodium reabsorption","Aldosterone-regulated sodium reabsorption","either",0.05,"shared negative",0.74954327637748,0.74954327637748,-1.79030352039694,-1.04076024401946,0.0342158095989112,0.525780758750786,"18607/83814/18752/74769/18710/11931/16367","477/3667/480/5291/476/6446/483/5295/5290/5595","hsa04960","mmu04960","Aldosterone-regulated sodium reabsorption","Aldosterone-regulated sodium reabsorption",-0.279195311195156,-1.46577317946776,FALSE,TRUE,0.74954327637748,0.74954327637748,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Motor proteins","Motor proteins","either",0.05,"shared negative",-0.73917830714818,0.73917830714818,-1.08663801517576,-1.82581632232394,0.450573735656609,0.00021192017839407,"17918/71819/16576/242584/16593/16553/16569/216459/71602/16561/228421/12340/16559/16571/16572/53598/16573/16574/100502766/16551/229841/110033/68097/59288/16580/432516/19348/240641/16554/17920/16564/70218/17910/56087/67268","10398/7134/103910/89953/3796/4622/55860/1770/4640/6990/3797/23046/10540/399687/4627/72/51168/51626/4641/11127/55614/10121/830/10120/10749/6993/10382/10126/58498/56171/23095/347688/4644/4647/4643/4542/832/146754/147700/22920/283446/285643/55605/7277/58/4629/59","hsa04814","mmu04814","Motor proteins","Motor proteins",-3.67382768912227,-0.346234127285613,TRUE,FALSE,-0.73917830714818,0.73917830714818,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Drug metabolism - other enzymes","Drug metabolism - other enzymes","either",0.05,"shared positive",-0.72924302141162,0.72924302141162,1.85837463615037,1.12913161473875,0.0131418270040687,0.410145914651717,"22436/20135/14873/56520/23918/15452/211666/14870/66588/382985/68312/22271/110006/14869/80914/68556/394435/14863","6241/1854/7378/4833/8824/1806/2990/4830/7172/7083/2941/4831/54963/83549","hsa00983","mmu00983","Drug metabolism - other enzymes","Drug metabolism - other enzymes",0.387061609976846,1.88134425405867,FALSE,TRUE,-0.72924302141162,0.72924302141162,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Thermogenesis","Thermogenesis","either",0.05,"shared positive",0.707908528861838,0.707908528861838,0.896123656210842,1.60403218507268,0.849543446244477,0.00417469184575732,"20587/19092/20112/56636/67942/26408/11951/52469/74370/67273/66218/12862/50721/68094/433256/15461/11461/18176/104111/78070/22273/225887/72900/22084/70673/56716/67680/67130/20586/66416/70316/75406/66445/20104/50790/20588/56717/11465/57279/110651/231430/68349/67126/12896/83797","4514/4513/4538/4508/4512/4539/4535/4519/4540/11343/55744/513/4698/4710/1349/4537/539/4694/7388/51287/9586/1345/4725/90639/27089/514/4711/4536/123096/1347/109/64764/8110/6196/284184/5468/1337/126328/10488/1353/4509/9551/6300/4717/65260/4709/7386/148327/4731/4726/6009/90993/125965/5563/6391/5592/4704/115/5565/4707/285521/388753/1374/114/107/51079/25915/137682/515/10975/4716/656","hsa04714","mmu04714","Thermogenesis","Thermogenesis",2.37937557637831,0.0708144061042301,TRUE,FALSE,0.707908528861838,0.707908528861838,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Inflammatory mediator regulation of TRP channels","Inflammatory mediator regulation of TRP channels","either",0.05,"shared negative",-0.691891312188932,0.691891312188932,-0.798020635527148,-1.48991194771608,0.921436087109014,0.0438906466268561,"18747/14063/11512/271844/211429/246788/29857/232889/16440/22368/18049/12062/18752/74769/18710/234779","5608/5602/5029/2778/5332/801/5291/111/23236/283748/1573/5568/818/41/5580/123745/5331/196883/817/6714/5295/112/5501/3710/5290/5321/8398/5499/3708","hsa04750","mmu04750","Inflammatory mediator regulation of TRP channels","Inflammatory mediator regulation of TRP channels",-1.35762802078622,-0.035534783047729,TRUE,FALSE,-0.691891312188932,0.691891312188932,"shared negative"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Measles","Measles","either",0.05,"shared positive",-0.66057387004321,0.66057387004321,1.72669008851616,1.06611621847295,0.00678367516444221,0.473134925242205,"54123/246730/230073/246728/71586/16391/23960/246727/22059/12567/20846/16453/12048/208650/20847/14694/11651/19106/17858/24088/23961/266632/12443/12444/17698/16179/17874/14082/16451/26420/21898/12028/71609/18706/26419/15976/18709/14281","894/57506/103/1021/3654/54205/3454/4179/5610/3304/7297/4615/7161/6773/5293","hsa05162","mmu05162","Measles","Measles",0.325014992597946,2.16853495639814,FALSE,TRUE,-0.66057387004321,0.66057387004321,"shared positive"
"human_vs_mouse_KD_KEGG","human KD vs control vs mouse KD vs control","KEGG","Lysosome biogenesis","Lysosome biogenesis","either",0.05,"shared negative",0.65778029482916,0.65778029482916,-2.12333785134846,-1.4655575565193,3.62178931515828e-08,0.0166840840796829,"15586/13032/94178/11974/114128/71240/15212/68724/240283/228545/56325/108664/103199/77573/19063/66144/252972/18010/110173/69091/271564/192654/17939/53599/13340/12492/27426/26889/19156/20597/11765/74105/18145/432486/215335/58911/11984/64138/11973/19141/19349/54170/12752/12514/64933/100561/114143/14628/13030/18711/74325/217265/211978/12757/71732/16784/20661/83429/67474/14420/67300/14466/56433/67166/11966/21425/65114/16783/11605/15211/11964/66335/56692/13033/73834/16004/11972/104082/66848/52187","285641/389541/153201/2629/8649/51311/285362/7805/26985/160/53373/1515/200576/11182/23461/64798/5476/2717/9550/1211/9296/23335/57192/23557/4669/9114/164/8546/4864/5007/1657/7879/51699/55207/537/23545/1176/3073/427/161/50617/55737/535/2548/28956/175/533/9896/2517/10670/9741/51606/528/20/4891/64121/55823/55004/1174/127829/1213/8673/84062/26088/1522/523/10312","hsa04142","mmu04142","Lysosome biogenesis","Lysosome biogenesis",-1.77769763018737,-7.44107681683959,TRUE,TRUE,0.65778029482916,0.65778029482916,"shared negative"
