"ensembl_gene_id","external_gene_name","lfc_a","padj_a","lfc_b","padj_b","sig_class","label_gene"
"ENSMUSG00000063564","Col23a1",-3.06144323471125,1.73623478708371e-10,-3.6910757582034,4.02920956698321e-14,"both padj<0.05","Col23a1"
"ENSMUSG00000026566","Mpzl1",-0.812931747093519,1.81469865417403e-10,-0.357871730698268,0.0119906229685249,"both padj<0.05",NA
"ENSMUSG00000003526","Prodh",-2.08862272134275,2.06432690646403e-10,-4.44784630688944,1.04114989232344e-25,"both padj<0.05","Prodh"
"ENSMUSG00000026589","Sec16b",-1.66978464455182,2.12461687880875e-10,-1.66620220383551,1.90200057061439e-10,"both padj<0.05","Sec16b"
"ENSMUSG00000052516","Robo2",-3.50625812071164,2.12461687880875e-10,-2.80362759687454,2.38978113306504e-08,"both padj<0.05","Robo2"
"ENSMUSG00000038286","Bphl",-1.30542790654736,2.13252920292232e-10,-0.536979382919622,0.0173977860023968,"both padj<0.05",NA
"ENSMUSG00000022610","Mapk12",-1.0114953427573,2.2151131555692e-10,-1.39131375113861,9.38084184318117e-19,"both padj<0.05",NA
"ENSMUSG00000041225","Arhgap12",0.748517816936682,2.22665381250582e-10,0.411983688362579,0.00131890766488252,"both padj<0.05",NA
"ENSMUSG00000051726","Kcnf1",1.54299463000691,2.22665381250582e-10,1.69147415305521,1.65972088408806e-12,"both padj<0.05","Kcnf1"
"ENSMUSG00000090362","Vmn2r79",3.65877487569919,2.24556972853256e-10,3.93591444031791,4.16621301313793e-12,"both padj<0.05","Vmn2r79"
"ENSMUSG00000022464","Slc38a4",-0.92211917336248,2.4410830026355e-10,-0.984465959895782,8.66985742790556e-12,"both padj<0.05",NA
"ENSMUSG00000000142","Axin2",-2.08292588030931,2.50353196012827e-10,-1.92043835911308,3.23472993062211e-09,"both padj<0.05","Axin2"
"ENSMUSG00000025854","Fam20c",-5.4926405070319,2.51085180542316e-10,-10.8501008131123,5.14202822992913e-13,"both padj<0.05","Fam20c"
"ENSMUSG00000030255","Sspn",-1.61730858436801,2.62096753781258e-10,-1.2149220356265,3.39204288767678e-06,"both padj<0.05",NA
"ENSMUSG00000001642","Akr1b1",1.34047197667824,2.64618149846732e-10,1.08333277404599,5.91480173764404e-07,"both padj<0.05",NA
"ENSMUSG00000031137","Fgf13",-8.44539212589867,2.84279534006243e-10,-2.8718007847558,1.68046204074965e-13,"both padj<0.05","Fgf13"
"ENSMUSG00000034488","Edil3",-1.12682905926567,2.90250496066485e-10,-1.6347195701774,2.3454204532854e-20,"both padj<0.05",NA
"ENSMUSG00000031824","6430548M08Rik",1.60182172427546,3.51600515099058e-10,1.33303839871803,3.41024182560475e-07,"both padj<0.05",NA
"ENSMUSG00000041028","Ghitm",0.660285285662666,3.63005930798111e-10,0.493642403428689,5.83430894166519e-06,"both padj<0.05",NA
"ENSMUSG00000024892","Pcx",0.980971070484186,4.41712056005511e-10,0.621172394275146,0.000198789996730583,"both padj<0.05",NA
"ENSMUSG00000046186","Cd109",-1.78629499961088,4.89550140460686e-10,-0.83460755210684,0.0081328994803054,"both padj<0.05",NA
"ENSMUSG00000060568","Fam78b",-1.72325951693376,4.92661435048423e-10,-0.383302230255814,0.286115485156897,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000063851","Rnf183",1.89795507534196,4.92661435048423e-10,1.57652303327674,5.06697003512577e-07,"both padj<0.05","Rnf183"
"ENSMUSG00000064373","Selenop",-2.62978244905329,5.18228427930621e-10,-3.67905608251663,1.52336104519139e-17,"both padj<0.05","Selenop"
"ENSMUSG00000068747","Sort1",2.33051618961963,5.81097526954007e-10,1.99087840397259,2.49289008988389e-07,"both padj<0.05","Sort1"
"ENSMUSG00000025762","Larp1b",1.41561514218406,6.21581480833269e-10,1.31439627556117,1.13359769082607e-08,"both padj<0.05",NA
"ENSMUSG00000033578","Tmem35a",-2.91665088929388,6.29950144234355e-10,-1.60013530799192,0.000412041640035006,"both padj<0.05","Tmem35a"
"ENSMUSG00000000594","Gm2a",2.30604545535521,7.46037113810899e-10,0.971599497394713,0.0274342721700838,"both padj<0.05","Gm2a"
"ENSMUSG00000042428","Mgat3",-1.399560317876,7.80089544200078e-10,-1.08413099511746,2.82443689876371e-06,"both padj<0.05",NA
"ENSMUSG00000048960","Prex2",-3.27054531361324,7.82825045430059e-10,-0.583712106590431,0.335783298233874,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000008690","Ncaph2",-0.617206300962931,7.83455799582631e-10,-0.476900722720367,3.76116956403464e-06,"both padj<0.05",NA
"ENSMUSG00000020516","Rps6kb1",-0.79208383320631,8.03295240091817e-10,-0.81814510392446,1.62306672768006e-10,"both padj<0.05",NA
"ENSMUSG00000022103","Gfra2",-1.69890507225338,8.1398339555485e-10,-3.5978107420685,4.14713441800141e-32,"both padj<0.05","Gfra2"
"ENSMUSG00000005686","Ampd3",1.93343183959158,8.4265473908487e-10,1.79294776395711,1.62440144854844e-08,"both padj<0.05","Ampd3"
"ENSMUSG00000050965","Prkca",-0.860681883630699,8.87822611224402e-10,-0.910481175855436,5.96129355154364e-11,"both padj<0.05",NA
"ENSMUSG00000037487","Ubr5",-1.51192658021133,8.93462421340973e-10,-1.04797239370405,4.83069083678748e-05,"both padj<0.05",NA
"ENSMUSG00000041797","Abca9",-2.15419610581099,9.02007654736223e-10,-3.71617501626552,8.33986765713074e-19,"both padj<0.05","Abca9"
"ENSMUSG00000034612","Chst11",-1.34373185738041,9.36091062434004e-10,-1.0438100191683,3.546386662681e-06,"both padj<0.05",NA
"ENSMUSG00000045005","Fzd5",1.44045128859959,1.0230760883439e-09,1.79845584808618,4.17987177483458e-15,"both padj<0.05","Fzd5"
"ENSMUSG00000054196","Cthrc1",-3.47514727580138,1.03922477940054e-09,-5.67847682004844,3.05467650633381e-10,"both padj<0.05","Cthrc1"
"ENSMUSG00000015053","Gata2",-0.870889352335159,1.07035179775008e-09,-0.585634677982987,8.18480670664834e-05,"both padj<0.05",NA
"ENSMUSG00000022404","Slc25a17",-0.878554636482536,1.15954358280862e-09,-0.834173737550333,7.73725165389941e-09,"both padj<0.05",NA
"ENSMUSG00000017897","Eya2",-4.85192281937053,1.18741802055654e-09,-3.65389975242477,1.28427613583086e-07,"both padj<0.05","Eya2"
"ENSMUSG00000063049","Ing2",0.966949941434585,1.33435091519628e-09,0.96348013838033,1.33648757682389e-09,"both padj<0.05",NA
"ENSMUSG00000027340","Slc23a2",0.70319943388317,1.44511848089188e-09,0.759444202797138,3.58991107807792e-11,"both padj<0.05",NA
"ENSMUSG00000048078","Tenm4",2.11625009486259,1.51137472914481e-09,-0.37854813136169,0.503503221787561,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000046169","Adamts6",1.69279512792471,1.70212645967936e-09,1.56981511366661,2.86309690883523e-08,"both padj<0.05","Adamts6"
"ENSMUSG00000087141","Plcxd2",1.54609935986425,1.80058764357902e-09,1.5567710064161,1.14488848985654e-09,"both padj<0.05","Plcxd2"
"ENSMUSG00000033128","Gga1",-0.729461990267487,2.0140623584217e-09,-0.708454765466991,5.25097895929196e-09,"both padj<0.05",NA
"ENSMUSG00000025575","Cant1",-0.717541841574686,2.1987299700016e-09,-0.597235779116696,9.21817235231557e-07,"both padj<0.05",NA
"ENSMUSG00000041488","Stx3",1.36889540467839,2.36340565666901e-09,1.23248638440562,9.95239374826192e-08,"both padj<0.05",NA
"ENSMUSG00000042834","Nrep",-4.65224661786275,2.41430016211332e-09,-5.14817428748111,2.82054986185152e-09,"both padj<0.05","Nrep"
"ENSMUSG00000000730","Dnmt3l",-2.81280571574123,2.45442086800248e-09,-2.18830379477554,1.41333002058068e-06,"both padj<0.05","Dnmt3l"
"ENSMUSG00000025931","Paqr8",-2.00335172414971,2.67738533171356e-09,-2.44708515631241,3.35768844361526e-13,"both padj<0.05","Paqr8"
"ENSMUSG00000021728","Emb",-1.30979527509541,2.74126292031189e-09,-1.676826279374,7.44535733524885e-15,"both padj<0.05",NA
"ENSMUSG00000030109","Slc6a12",4.3008956323245,2.81145886690598e-09,2.97464367692103,0.000151811047549547,"both padj<0.05","Slc6a12"
"ENSMUSG00000024481","Lvrn",3.46704865937229,2.99990495456874e-09,3.29765792853402,1.96630680306414e-08,"both padj<0.05","Lvrn"
"ENSMUSG00000021913","Ogdhl",-1.18233001007105,3.04379940489941e-09,-1.06551273531974,1.06792362982237e-07,"both padj<0.05",NA
"ENSMUSG00000022265","Ank",-1.09180749243051,3.15798008505654e-09,-0.8811469771856,2.96799682110032e-06,"both padj<0.05",NA
"ENSMUSG00000030560","Ctsc",-1.76953077621343,3.4904579123821e-09,-0.683960526791978,0.0467776275568013,"both padj<0.05",NA
"ENSMUSG00000031568","Rwdd4a",0.987002892735399,3.57368317081484e-09,0.888939471228998,1.35868257607541e-07,"both padj<0.05",NA
"ENSMUSG00000025105","Bnc1",1.84536892016742,4.20345129141683e-09,0.377789862332913,0.435739594429874,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000039959","Hip1",-0.885127321416718,4.82706738046095e-09,-0.63822052645532,4.74572151862703e-05,"both padj<0.05",NA
"ENSMUSG00000037370","Enpp1",-3.03183312583604,5.05090831142674e-09,-0.704435600348136,0.261427911542064,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000045934","Mtmr11",-0.949803859012928,5.51694854698552e-09,-0.0650895777577116,0.83810111802674,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000030691","Fchsd2",-0.724301484903236,5.91939157137026e-09,-0.193933957015295,0.235366495417179,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000063531","Sema3e",3.69132876729088,5.91939157137026e-09,1.24276129071316,0.156019782267026,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000090659","Zfp493",1.73583534425528,6.02168770913972e-09,1.98376513227809,7.68522324675984e-12,"both padj<0.05","Zfp493"
"ENSMUSG00000049313","Sorl1",-3.27029969197817,6.04128919520746e-09,-1.6442325922914,0.000502231269684474,"both padj<0.05","Sorl1"
"ENSMUSG00000023913","Pla2g7",-1.24258251419252,6.41038487383125e-09,-1.42371321958955,1.22788669646389e-11,"both padj<0.05",NA
"ENSMUSG00000039168","Dap",-0.930130545273389,6.52373026783763e-09,-0.597361268457048,0.000412722177144965,"both padj<0.05",NA
"ENSMUSG00000022415","Syngr1",-1.58113031926316,7.02291933580399e-09,-0.767302312347781,0.00772909602042242,"both padj<0.05",NA
"ENSMUSG00000039814","Xkr5",-0.886597899501738,8.17017759884812e-09,-1.04935152638359,4.51979368673947e-12,"both padj<0.05",NA
"ENSMUSG00000052957","Gas1",-1.53225721658272,8.35378584141863e-09,-1.41893586861987,1.05919291376085e-07,"both padj<0.05",NA
"ENSMUSG00000036678","Aaas",-0.739810451478729,8.79909925666429e-09,-0.683111521426456,1.17666654032719e-07,"both padj<0.05",NA
"ENSMUSG00000022367","Has2",-1.84821226562667,9.32259645611779e-09,-1.02864811402577,0.00269917121552467,"both padj<0.05",NA
"ENSMUSG00000043518","Rai2",-4.84210133491155,9.3340860353599e-09,-5.35893454432453,3.36429146580646e-10,"both padj<0.05","Rai2"
"ENSMUSG00000026068","Il18rap",0.764756721497511,1.03980274032741e-08,0.93646442962368,5.65137791418404e-13,"both padj<0.05",NA
"ENSMUSG00000021930","Spryd7",0.760919103802861,1.04714661793588e-08,0.534314064528557,0.00012755862744247,"both padj<0.05",NA
"ENSMUSG00000115987","Vps28",-0.825614940939782,1.12795677953825e-08,-0.583564498193823,0.000100872197433005,"both padj<0.05",NA
"ENSMUSG00000097028","Ptgs2os",1.30460163018452,1.13004020223691e-08,1.07052394225297,4.95289243931765e-06,"both padj<0.05",NA
"ENSMUSG00000028121","Bcar3",1.17699997369912,1.14846546438707e-08,1.47027992204663,1.6127795364737e-13,"both padj<0.05",NA
"ENSMUSG00000110444","Gm10033",1.18602337914202,1.25420840827313e-08,0.526130140378835,0.0307308433083093,"both padj<0.05",NA
"ENSMUSG00000073433","Arhgdig",-1.5584936499645,1.34163790359168e-08,-0.943015054285051,0.000783170836492253,"both padj<0.05",NA
"ENSMUSG00000041889","Shisa4",-1.00035531773087,1.42413783296254e-08,-0.769064616346861,1.8743754827864e-05,"both padj<0.05",NA
"ENSMUSG00000032024","Clmp",-0.587396498956848,1.42967505702445e-08,-0.428180962855993,6.37436592844776e-05,"both padj<0.05",NA
"ENSMUSG00000028289","Epha7",-2.04777377805644,1.44414414234525e-08,-0.946608127623859,0.0133502736566809,"both padj<0.05",NA
"ENSMUSG00000029672","Fam3c",0.765893005222008,1.46172556814407e-08,0.537807254471849,0.000143693780623269,"both padj<0.05",NA
"ENSMUSG00000030287","Itpr2",1.20517561503788,1.4778749493026e-08,1.17519033545866,3.07535740721783e-08,"both padj<0.05",NA
"ENSMUSG00000031093","Dock11",0.727750763684897,1.4778749493026e-08,0.645386505312511,6.71067434168634e-07,"both padj<0.05",NA
"ENSMUSG00000078942","Naip6",4.27110679903137,1.4778749493026e-08,1.13687480460626,0.341806535195927,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000036109","Mbnl3",8.18077905499197,1.4801835816936e-08,2.33868265543245,0.368763929919713,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000022471","Xrcc6",-0.76292162608405,1.77201517817274e-08,-0.722221311768308,9.6868470744383e-08,"both padj<0.05",NA
"ENSMUSG00000049265","Kcnk3",1.8199065516085,1.82382809333422e-08,1.71325699023066,1.36954403121961e-07,"both padj<0.05","Kcnk3"
"ENSMUSG00000036295","Lrrn3",-2.34994197058862,1.8793446355015e-08,-1.3048655204997,0.00108562620521797,"both padj<0.05","Lrrn3"
"ENSMUSG00000022285","Ywhaz",-0.719029747428962,1.9073773029532e-08,-0.550572009094839,2.96763775730245e-05,"both padj<0.05",NA
"ENSMUSG00000003746","Man1a",0.745097824012939,2.25142210892877e-08,0.88032201896655,1.17391616874579e-11,"both padj<0.05",NA
"ENSMUSG00000039850","Endov",-0.889498217656541,2.29449095168535e-08,-0.846354696151187,9.61834145624984e-08,"both padj<0.05",NA
"ENSMUSG00000022476","Polr3h",-0.846171057212649,2.30010075254185e-08,-0.914608461028075,9.19041286277772e-10,"both padj<0.05",NA
"ENSMUSG00000022602","Arc",-5.82191678349003,2.59414058020249e-08,-8.25779818987877,2.29749214120102e-09,"both padj<0.05","Arc"
"ENSMUSG00000042724","Map3k9",3.84365028093879,2.72818694603408e-08,4.65143735057591,2.40814212526088e-12,"both padj<0.05","Map3k9"
"ENSMUSG00000016526","Dyrk3",0.946733879929858,2.75081806746571e-08,1.03488362177061,6.00450298689953e-10,"both padj<0.05",NA
"ENSMUSG00000038235","F11r",1.38926712037781,2.75081806746571e-08,1.98495740404188,8.47955282238392e-17,"both padj<0.05","F11r"
"ENSMUSG00000086035","Gm12610",-2.0799228294166,2.91270174850011e-08,-1.26598050997422,0.000742359008628609,"both padj<0.05","Gm12610"
"ENSMUSG00000014606","Slc25a11",-0.762087528513356,2.99373580306106e-08,-0.555677731036051,9.54240944532889e-05,"both padj<0.05",NA
"ENSMUSG00000021245","Mlh3",1.3912936421387,2.99373580306106e-08,2.24328550962337,1.39139218348416e-21,"both padj<0.05","Mlh3"
"ENSMUSG00000062683","Atp5mc2",-0.701337319462699,3.11501803108842e-08,-0.523108644933174,6.4951541269856e-05,"both padj<0.05",NA
"ENSMUSG00000029833","Trim24",0.876586359378068,3.58276404913534e-08,0.530495153630516,0.00194731699762667,"both padj<0.05",NA
"ENSMUSG00000008035","Mid1ip1",-0.818148752643035,3.62451833330452e-08,-0.437867057975668,0.00636744920861886,"both padj<0.05",NA
"ENSMUSG00000059248","Septin9",-1.06515755124422,3.63440178423948e-08,-1.37363040580798,2.15971164080632e-13,"both padj<0.05",NA
"ENSMUSG00000016559","H3f3b",-0.610131255605865,3.7760198315232e-08,-0.772858166297822,6.34077972132902e-13,"both padj<0.05",NA
"ENSMUSG00000039519","Cyp7b1",-3.64185331931609,3.86039067765485e-08,-2.45047705521186,0.000358974932169321,"both padj<0.05","Cyp7b1"
"ENSMUSG00000031667","Aktip",0.740033399101958,3.8630232500032e-08,0.467594944059928,0.00115532295746248,"both padj<0.05",NA
"ENSMUSG00000022561","Gpaa1",-0.838853911787264,4.0418180389702e-08,-0.716510072606146,3.53416178907727e-06,"both padj<0.05",NA
"ENSMUSG00000056486","Chn1",-1.26645313935607,4.20615895788976e-08,-1.03756031358745,8.44350087707354e-06,"both padj<0.05",NA
"ENSMUSG00000022883","Robo1",-2.74299931788608,4.23441544417831e-08,-1.85308744213592,0.000262227876511801,"both padj<0.05","Robo1"
"ENSMUSG00000005148","Klf5",0.847349002221223,4.27489548941396e-08,0.992557198947871,4.46518455300749e-11,"both padj<0.05",NA
"ENSMUSG00000025130","P4hb",-0.687489409436724,4.27489548941396e-08,-0.4150956100548,0.00197771662369349,"both padj<0.05",NA
"ENSMUSG00000051341","Zfp52",0.965395067992811,4.29123189320705e-08,1.49934484756834,3.22734388002457e-19,"both padj<0.05",NA
"ENSMUSG00000014353","Tmem87b",0.938692789663521,4.40042050565406e-08,0.55046958744642,0.00309398868402501,"both padj<0.05",NA
"ENSMUSG00000099843","Gm7160",1.58725703281291,4.4014644589037e-08,1.06755314432881,0.000570117110512342,"both padj<0.05",NA
"ENSMUSG00000042367","Gjb3",-5.20907341930413,4.57593892818916e-08,-3.63485406566566,1.21644368865501e-07,"both padj<0.05","Gjb3"
"ENSMUSG00000133337","",7.73068330295633,4.5918573094586e-08,9.30092397218266,1.09858304976077e-11,"both padj<0.05",""
"ENSMUSG00000027692","Tnik",-2.10210641019652,4.95069487392082e-08,-0.514058012138158,0.304625268442347,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000027189","Trim44",1.06953110780981,5.02066908096473e-08,0.232912991601468,0.416931279620658,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000020363","Gfpt2",-2.54460456597937,5.08396529134246e-08,-6.03096597671474,3.1068971401103e-17,"both padj<0.05","Gfpt2"
"ENSMUSG00000024521","Pmaip1",1.23943231422717,5.37399461941634e-08,0.570264127651145,0.0295069346691675,"both padj<0.05",NA
"ENSMUSG00000050192","Eif5a2",1.08988545427041,5.60626388872651e-08,1.16046744898468,4.22463492147809e-09,"both padj<0.05",NA
"ENSMUSG00000074657","Kif5a",3.11573160630158,5.74942290898007e-08,1.70491824090488,0.00984430356131565,"both padj<0.05","Kif5a"
"ENSMUSG00000044367","Slc16a13",-0.827172063854477,5.85560255870428e-08,-0.678189853768575,1.20881365387264e-05,"both padj<0.05",NA
"ENSMUSG00000021070","Bdkrb2",1.65937881661154,6.05978905322185e-08,1.24870000777255,9.22166988665921e-05,"both padj<0.05",NA
"ENSMUSG00000047250","Ptgs1",1.17020295217137,6.1487160292095e-08,0.474677860026818,0.0634648925860518,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000022788","Fgd4",-2.28660898411098,6.21531391738351e-08,-2.46205451384288,4.2184458324478e-09,"both padj<0.05","Fgd4"
"ENSMUSG00000045092","S1pr1",-1.30733360515783,6.61545144634042e-08,-0.520681801497373,0.0638355823786434,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000032021","Crtam",3.93741373630342,7.01863580661565e-08,3.58587631935143,1.31575093742007e-06,"both padj<0.05","Crtam"
"ENSMUSG00000040729","Cep126",1.66065205196986,7.11523489397647e-08,1.59362924342369,2.40983066855958e-07,"both padj<0.05","Cep126"
"ENSMUSG00000031965","Tbx20",4.13666157623858,7.47840815518669e-08,6.13707579624904,1.41201347584586e-17,"both padj<0.05","Tbx20"
"ENSMUSG00000047342","Zfp286",2.55601701880749,7.8244123096738e-08,2.52962444439414,9.37832790411763e-08,"both padj<0.05","Zfp286"
"ENSMUSG00000028906","Epb41",0.700262529769563,8.21199099700906e-08,0.813252488558746,1.69583618520584e-10,"both padj<0.05",NA
"ENSMUSG00000031729","Ist1",0.59069279304468,8.68436691240487e-08,0.568297197397529,2.50924299233882e-07,"both padj<0.05",NA
"ENSMUSG00000041180","Hectd2",3.48383704386061,8.86777854269209e-08,4.04363411451099,1.15903944794398e-10,"both padj<0.05","Hectd2"
"ENSMUSG00000032515","Csrnp1",0.94720934204694,9.12675499625009e-08,1.1586376959732,1.33431058668715e-11,"both padj<0.05",NA
"ENSMUSG00000039200","Atf7ip2",7.76094100366577,9.49946370373643e-08,6.34639180353953,2.51311908235933e-05,"both padj<0.05","Atf7ip2"
"ENSMUSG00000129848","",2.7203169014723,9.63402310409299e-08,2.07542194317673,0.000102703275953943,"both padj<0.05",""
"ENSMUSG00000019970","Sgk1",-1.08617958481808,9.8237486884611e-08,-0.762389559501931,0.000336699748767922,"both padj<0.05",NA
"ENSMUSG00000001552","Jup",-1.39227758270529,1.0107629378935e-07,-1.35709163408316,1.9077878122855e-07,"both padj<0.05",NA
"ENSMUSG00000033400","Agl",-0.57395272099894,1.03281186130747e-07,-0.406157086593761,0.000293262011681136,"both padj<0.05",NA
"ENSMUSG00000026980","Ly75",0.819900365175803,1.0458205879709e-07,0.616911305364849,0.000112745840261704,"both padj<0.05",NA
"ENSMUSG00000003992","Ssbp2",-1.63909597160346,1.12138265175623e-07,-0.737276600806042,0.0283091746432295,"both padj<0.05",NA
"ENSMUSG00000044641","Pard6b",2.29028030647448,1.12809959113336e-07,1.79865290111738,6.20830497980212e-05,"both padj<0.05","Pard6b"
"ENSMUSG00000001131","Timp1",-1.22302157265223,1.15106513900758e-07,-0.808682613227945,0.000879179897204702,"both padj<0.05",NA
"ENSMUSG00000045658","Pid1",-1.71247754504745,1.21571504856162e-07,-1.22261082346258,0.00023018811908722,"both padj<0.05",NA
"ENSMUSG00000028064","Sema4a",-3.00763007591726,1.37277234822292e-07,-2.24883357344202,1.75625096253089e-05,"both padj<0.05","Sema4a"
"ENSMUSG00000034714","Ttyh2",-1.03105703866715,1.46938295004428e-07,-1.29673860425419,1.00378735488245e-11,"both padj<0.05",NA
"ENSMUSG00000045932","Ifit2",0.722591800844446,1.50413490972303e-07,0.727610380996083,9.65849889773705e-08,"both padj<0.05",NA
"ENSMUSG00000037465","Klf10",-0.89363930134088,1.51610789579004e-07,-0.970201239754228,6.97781516134837e-09,"both padj<0.05",NA
"ENSMUSG00000018819","Lsp1",-1.55735787427207,1.55237681773754e-07,-0.667914122362149,0.0444056242615731,"both padj<0.05",NA
"ENSMUSG00000050751","Pgbd5",2.35752438970445,1.60396473241826e-07,0.977920408997736,0.0760122850461253,"CRISPR__KO_vs_WT only",NA
"ENSMUSG00000026932","Nacc2",-1.17145432959155,1.65389547347761e-07,-0.749188510069608,0.00122314708879593,"both padj<0.05",NA
