"ensembl_gene_id","sample.WT_1","sample.WT_2","sample.WT_3","sample.neg.neg_1","sample.neg.neg_2","sample.neg.neg_3"
"ENSMUSG00000028863",585.072595478157,612.1456215045,527.678153799675,494.386187181411,423.061176007432,517.942394912019
"ENSMUSG00000028864",1260.34733085323,1077.7066253806,1038.06672195716,925.712911712131,651.074666972477,705.936301213418
"ENSMUSG00000028868",4549.82903810312,4270.56734597659,4105.23921488187,4415.42357480132,3203.17747548484,4348.79781209462
"ENSMUSG00000028869",1933.96698109258,2111.02495105683,2746.96936683134,2146.54410862949,2436.72248778307,2488.04180074403
"ENSMUSG00000028873",1773.42372292743,1991.27977045899,2565.08292587548,1577.74775552027,1969.70690387876,2371.98433818041
"ENSMUSG00000028878",948.363782769403,906.347142800929,926.03020699576,1010.21259166406,979.35915095227,954.356820254553
"ENSMUSG00000028879",1330.68844912147,1367.77900251849,1277.35458724508,1329.29347267655,1259.56850129485,1432.97395925658
"ENSMUSG00000028882",2241.8128163371,2469.22820681073,2783.62328839278,2248.70043812361,2879.01371724538,2633.83299338593
"ENSMUSG00000028883",2623.3099401213,2842.91575315918,3697.89657715185,2553.90823735295,2369.41730069098,3843.32440076381
"ENSMUSG00000028884",1290.13886329625,1462.74931816505,1660.49180507604,1228.39833243544,1380.44312301126,1504.91040299437
"ENSMUSG00000028885",458.458582595331,541.950170809212,665.994838937204,361.961315614961,318.669457252351,343.376624775005
"ENSMUSG00000028886",1296.75920383914,1659.91595173564,1745.55656643562,1363.34558250792,1379.06954776449,1714.96481870868
"ENSMUSG00000028889",1290.13886329625,1551.5259175738,1766.99565263194,1534.8673209178,2076.84577312739,2032.44432373809
"ENSMUSG00000028890",593.348021156773,581.177040315402,686.050758282146,669.691493350329,684.040472895134,826.789526692889
"ENSMUSG00000028893",230.884376433389,192.005203372406,210.932944834732,314.036124000437,201.915561276274,218.686788962852
"ENSMUSG00000028894",868.092153686827,817.570543392182,842.348612487554,808.422311181847,638.71248975148,800.892406947288
"ENSMUSG00000028896",2592.69086511042,3048.34067504686,4061.66945906355,2792.27300617256,3563.05419014052,4037.07322256423
"ENSMUSG00000028898",642.173032660608,647.243346852144,624.499833395946,641.945329784025,656.568967959586,632.081552309297
"ENSMUSG00000028899",786.165439468528,943.509440227846,1073.33747666723,673.47506110937,788.432191650214,753.893930371938
"ENSMUSG00000028901",838.300621243809,889.830566166744,844.423362764617,906.795072916924,733.489181779119,863.237324853364
"ENSMUSG00000028902",2645.65358945356,3138.14956049524,3300.92769080714,2459.31904337691,2722.42613911276,2951.31249841534
"ENSMUSG00000028906",1386.13380116819,1409.07044410395,1209.5794115277,2234.82735634046,1982.06908109976,2276.06907986337
"ENSMUSG00000028907",2432.97514951313,2551.81108998166,2976.57506415963,2231.04378858142,2602.92509264313,2241.53958686924
"ENSMUSG00000028910",786.165439468528,925.960577554024,1076.79539379567,504.475701205521,609.867409569155,625.367484227104
"ENSMUSG00000028911",477.492061656148,438.721566845552,430.856474203404,484.2966731573,414.819724526768,490.126970000077
"ENSMUSG00000028914",543.695467085077,488.271296748109,398.352053196085,611.676787711694,373.612467123447,621.530873894422
"ENSMUSG00000028917",1146.14645648833,962.090588941305,959.917794854455,983.727617350766,854.363803495528,829.6669844424
"ENSMUSG00000028919",212.678439940433,132.132613073484,96.8216795962706,119.812979036311,50.822284130763,59.4674601565651
"ENSMUSG00000028920",971.534974669528,1010.60803280422,964.758878834268,1034.17518747132,824.145148066426,1064.65936731915
"ENSMUSG00000028923",724.927289446769,749.439664776167,730.312097526156,884.093666362675,824.145148066426,1071.37343540134
"ENSMUSG00000028926",3122.31810854185,3247.57188069672,3365.24494939609,2373.55817417198,2237.55407700035,2231.94806103753
"ENSMUSG00000028932",4050.82086968257,4318.05250379987,4837.62606268509,3972.74614699348,4560.26981930089,4713.27579369937
"ENSMUSG00000028933",379.014496080617,471.754720113923,452.987143825409,375.834397398113,368.118166136337,488.208664833736
"ENSMUSG00000028936",8050.33410015772,7734.919294997,7618.48301737512,8125.84235716793,9450.19769782835,7502.49150555891
"ENSMUSG00000028937",3507.95294516536,4182.82303260748,4925.45715774742,3984.0968502706,4863.82994883869,5704.0804121144
"ENSMUSG00000028944",144.819949375781,218.844640402958,200.559193449418,161.432224385767,148.346126651957,217.727636379682
"ENSMUSG00000028945",1406.82236536473,1599.01107539708,1595.4829630614,1503.33758959245,1759.54989112182,1641.11006980456
"ENSMUSG00000028948",2083.75218587553,2656.07197998495,3204.10601121087,2365.99103865389,2931.20957662292,3614.08693338609
"ENSMUSG00000028949",207.713184533264,189.940631293133,195.718109469604,153.865088867684,153.840427639066,97.8335634833813
"ENSMUSG00000028952",302.053037269487,284.9109469397,264.184868612681,303.946609976326,343.393811694344,347.213235107687
"ENSMUSG00000028953",4505.1417394386,5489.6971587874,6448.32386111162,4562.98271740394,5468.20305742074,6437.83213823976
"ENSMUSG00000028954",898.711228697707,860.926557056919,773.881853344477,828.601339230068,763.707837208222,833.503594775082
"ENSMUSG00000028955",2458.62896911684,2664.33026830205,3099.67691393204,2196.99167875004,2973.79040927302,2796.8889325249
"ENSMUSG00000028957",152.267832486536,106.325462082569,109.270181258648,85.7608692049386,59.0637356114272,69.0589859882691
"ENSMUSG00000028958",213.505982508295,188.908345253497,179.120107253101,175.305306168919,157.961153379398,192.789669217251
"ENSMUSG00000028959",1420.89058901838,1266.6149706341,1313.31692538084,1309.11444462833,1248.57989932064,1254.57157878689
"ENSMUSG00000028960",3239.8291531782,3151.56927901052,2800.91287403497,3187.02524236588,2513.6427016026,3107.65436947211
"ENSMUSG00000028961",5232.55165658895,5885.06271196822,6244.99833395946,5019.53322699493,5425.62222477064,6912.61266690911
"ENSMUSG00000028962",1524.33341000108,1623.78594034836,1524.94145364126,1121.19724592927,983.479876692602,1146.18733688863
"ENSMUSG00000028964",2335.32512650546,2646.78140562823,2495.92458330672,2321.84941479841,2497.15979864127,2101.50330972636
"ENSMUSG00000028965",106.752991254147,111.486892280752,60.1677580348253,42.8804346024693,9.61502672744164,8.63237324853364
"ENSMUSG00000028967",2466.07685222759,4629.80288777012,6191.74641018151,4150.57383166842,6773.09954185925,6718.86384510869
"ENSMUSG00000028969",620.656925896206,692.663932596154,629.340917375759,599.064895181556,541.188647230287,490.126970000077
"ENSMUSG00000028970",1041.87609293776,1224.291243009,1623.8378835146,834.907285495137,1113.96952513645,1344.73192160491
"ENSMUSG00000028973",406.32340082005,480.013008431016,461.286144933661,314.036124000437,380.480343357333,327.071030861108
"ENSMUSG00000028974",292.122526455148,331.363818723347,320.894709519068,322.864448771533,321.416607745906,439.291883092045
"ENSMUSG00000028975",641.345490092746,648.275632891781,678.443340599582,582.669434892377,583.769479880385,765.403761369983
"ENSMUSG00000028977",11.5855959500625,5.16143019818297,8.99058453393942,29.0073528193175,8.24145148066426,7.67322066536324
"ENSMUSG00000028980",1515.2304417546,1769.33827193712,1923.29350683735,1459.19596573697,1310.39078542562,1239.22513745616
"ENSMUSG00000028982",249.917855494206,369.5584021899,482.725231129978,356.916558602906,589.263780867495,444.087646007897
"ENSMUSG00000028986",1089.04601930588,1030.22146755732,1370.71834971292,1082.10037908584,1181.27471222854,1026.29326399233
"ENSMUSG00000028988",518.041647481367,637.952772495415,692.275009113335,588.975381157446,743.104208506561,868.033087769216
"ENSMUSG00000028989",15.7233087893706,5.16143019818297,8.99058453393942,22.7014065542484,5.49430098710951,2.87745774951121
"ENSMUSG00000028990",690.170501596581,826.861117748911,903.899537373755,737.795713013074,980.732726199047,840.217662857275
"ENSMUSG00000028991",1934.79452366044,2116.18638125502,2124.54428371245,2297.88681899115,1795.26284753803,2037.24008665394
"ENSMUSG00000028992",240.814887247728,244.651791393873,213.007695111795,273.678067903995,281.582925589362,287.745774951121
"ENSMUSG00000028995",2442.07811775961,2984.33894058939,3326.51627755758,2440.40120458171,2972.41683402624,2989.67860174215
"ENSMUSG00000028998",1477.16348363297,1667.1419540131,1557.44587464858,1384.78579980915,1752.68201488793,1443.52463767146
"ENSMUSG00000028999",609.071329946144,555.369889324487,579.546910726248,496.908565687438,434.049777981651,430.659509843512
"ENSMUSG00000029001",187.024620336723,174.456340698584,114.802848664149,253.499039855774,190.926959302055,176.484075303354
"ENSMUSG00000029003",302.880579837349,334.460676842256,285.623954808998,343.043476819754,282.95650083614,457.515782172283
"ENSMUSG00000029004",2804.54176248299,2053.21693283718,1980.00334774373,2632.10197103981,1880.42451283823,2006.54720399249
"ENSMUSG00000029007",563.556488713755,503.755587342658,423.940639946528,746.624037784171,567.286576919057,690.589859882691
"ENSMUSG00000029009",473.35434881684,370.590688229537,334.726378032821,682.303385880467,431.302627488096,603.306974814185
"ENSMUSG00000029012",780.372641493497,776.279101806718,701.265593647274,851.302745784317,769.202138195331,881.461223933602
"ENSMUSG00000029014",2202.9183156476,2552.8433760213,2857.62271494136,2220.95427455731,2296.61781261177,2961.86317683021
"ENSMUSG00000029016",1002.98159224827,823.764259630002,866.554032386622,1106.0629748931,874.967432197189,957.234278004064
"ENSMUSG00000029017",2619.17222728199,2572.45681077439,2669.51202315432,2389.95363446116,2392.76807988619,3016.53487407092
"ENSMUSG00000029019",9.9305108143393,18.5811487134587,15.2148353651282,21.4402173012346,82.4145148066426,68.0998334050987
"ENSMUSG00000029020",2466.90439479545,2870.78747622937,3164.68575594667,2389.95363446116,2387.27377889908,2909.10978475584
"ENSMUSG00000029022",499.835710988411,342.718965159349,462.669311785036,756.713551808281,682.666897648356,619.612568728081
"ENSMUSG00000029027",144.819949375781,100.13174584475,82.9900110825177,162.69341363878,107.138869248635,134.281361643857
"ENSMUSG00000029028",1034.42820982701,1209.83923845409,1456.47469449819,1123.7196244353,1181.27471222854,1622.88617072432
"ENSMUSG00000029029",370.739070402,446.979855162645,356.165464229138,474.20715913319,399.710396812217,556.308498238835
"ENSMUSG00000029030",938.433271955064,1001.3174584475,957.843044577392,860.131070555413,1001.33635490071,1244.02090037201
"ENSMUSG00000029033",1229.72825584235,1382.2310070734,1370.02676628723,1131.28675995338,1219.73481913831,1477.09497808242
"ENSMUSG00000029034",1309.99988492493,1377.06957687522,1316.08325908359,1174.16719455585,1241.71202308675,1544.23565890435
"ENSMUSG00000029036",2466.90439479545,2803.68888365299,3507.01955166206,2091.05178149688,2590.56291542213,2549.42756606694
"ENSMUSG00000029038",806.854003665068,935.251151910754,886.609951731564,807.161121928833,799.420793624433,894.889360097988
"ENSMUSG00000029047",232.539461569112,253.942365750602,181.886440955851,218.185740771388,233.507791952154,189.91221146774
"ENSMUSG00000029048",3648.63518170183,4186.95217676602,4320.32166027073,3714.20235012565,4266.32471649053,3929.64813324915
"ENSMUSG00000029049",56.2728946145894,36.1300113872808,34.5791712843824,59.2758948916487,63.1844613517593,46.9984765753498
"ENSMUSG00000029050",3101.62954434531,2887.30405286355,2737.9787822974,2763.26565335324,2369.41730069098,3311.95386968741
"ENSMUSG00000029053",10.7580533822009,17.5488626738221,4.84108397981353,11.3507032771242,13.7357524677738,8.63237324853364
"ENSMUSG00000029056",716.651863768153,712.27736734925,680.518090876645,832.38490698911,751.345659987225,826.789526692889
"ENSMUSG00000029060",375.70432580917,304.524381692795,220.61511279436,369.528451133044,269.220748368366,338.580861859153
"ENSMUSG00000029061",165.508513572322,170.327196540038,122.410266346714,93.3280047230214,103.018143508303,58.5083075733947
"ENSMUSG00000029062",1563.22791069058,1555.65506173235,1814.0233255787,1345.68893296573,1329.6208388805,1720.71973420771
"ENSMUSG00000029063",3880.34710070308,4677.28804559341,5060.31592575652,3685.19499730633,4188.03092742422,4753.56020219253
"ENSMUSG00000029064",13645.3494014701,15002.2130140386,15065.4533451797,13765.8806966457,15378.5484629195,16974.1232643667
"ENSMUSG00000029066",2188.85009199395,2471.29277889,2722.07236350658,2026.73112959318,2553.47638375914,1917.34601375764
"ENSMUSG00000029068",1401.0295673897,1166.48322478935,1038.06672195716,1637.02365041192,1303.52290919173,1221.00123837593
"ENSMUSG00000029070",2035.75471693956,2524.97165295111,1822.32232668695,1654.68029995411,1554.88717935199,1335.1403957732
"ENSMUSG00000029071",1778.3889783346,1840.56600867205,1883.18166814746,1996.46258752085,1748.5612891476,1792.65617794549
"ENSMUSG00000029072",54.6178094788661,30.9685811890978,38.7286718385082,79.4549229398695,71.4259128324236,54.6716972407131
"ENSMUSG00000029073",529.627243431429,683.373358239425,693.65817596471,549.878514314018,648.327516478922,832.544442191911
"ENSMUSG00000029075",23.9987344679866,11.3551464360025,12.4485016623777,29.0073528193175,32.965805922657,25.8971197456009
"ENSMUSG00000029076",2802.05913477941,3035.95324257122,2978.6498144367,3036.94372125724,3098.78575672976,3562.29269389488
"ENSMUSG00000029084",235.849631840558,418.07584605282,199.86761002373,74.4101659278143,63.1844613517593,102.629326399233
"ENSMUSG00000029089",339.292452823259,320.008672287344,286.315538234686,355.655369349892,347.514537434676,305.010521448189
"ENSMUSG00000029090",849.886217193872,922.863719435115,885.918368305876,1015.25734867611,1100.23377266868,1217.16462804324
"ENSMUSG00000029094",713.341693496706,856.797412898373,733.770014654594,934.541236483228,734.862757025897,707.854606379759
"ENSMUSG00000029097",217.643695347603,245.684077433509,304.296707302565,267.372121638926,282.95650083614,311.724589530382
"ENSMUSG00000029098",173.783939250938,119.745180597845,89.9058453393941,190.439577205084,105.765294001858,149.627802974583
"ENSMUSG00000029101",505.628508963443,407.752985656454,303.605123876877,541.050189542921,354.382413668563,388.456796184014
"ENSMUSG00000029103",950.846410472988,1056.02861854824,1105.84189767455,827.340149977054,817.277271832539,788.423423366073
"ENSMUSG00000029104",2019.20386558232,1719.78854203456,1746.24814986131,2036.82064361729,1649.66387137963,1796.49278827817
"ENSMUSG00000029106",4574.65531513897,4889.93896975854,4848.6913974961,4166.9692919576,3807.55058406689,4721.9081669479
"ENSMUSG00000029108",2901.3642429228,2333.99873561834,2697.17536018182,2050.69372540044,2135.90950873882,779.791050117539
"ENSMUSG00000029110",3809.17843986698,4037.27070101872,4955.88682847768,4276.6927569698,4807.51336372082,4993.34834798513
"ENSMUSG00000029111",1161.8697652777,1263.51811251519,1311.93375852947,1205.6969258812,1133.19957859134,1553.82718473606
"ENSMUSG00000029119",360.808559587661,431.495564568096,356.165464229138,529.699486265797,409.325423539658,653.182909139046
"ENSMUSG00000029122",1127.94051999537,1078.73891142024,1174.30865681763,871.481773832537,704.644101596794,893.930207514817
"ENSMUSG00000029125",537.075126542184,578.080182196492,554.649907401493,419.976021253596,447.785530449425,490.126970000077
"ENSMUSG00000029127",114.200874364902,108.390034161842,90.5974287650818,147.559142602615,93.4031167808616,140.99542972605
"ENSMUSG00000029128",611.553957649728,654.4693491296,684.667591430771,731.489766748005,751.345659987225,892.971054931647
"ENSMUSG00000029131",1854.52289457786,2111.02495105683,2067.83444280607,2251.22281662964,2379.03232741842,2297.17043669312
"ENSMUSG00000029135",4257.70651164797,4411.9905334068,4300.26574092579,4819.00413576574,4483.34960548136,4615.44223021599
"ENSMUSG00000029136",30.6190750108795,16.5165766341855,11.75691823669,16.3954602891794,24.7243544419928,31.6520352446234
"ENSMUSG00000029141",671.137022535764,871.249417453285,860.329781555433,677.258628868412,745.851359000116,945.724447006019
"ENSMUSG00000029145",643.00057522847,748.40737873653,735.153181505969,610.41559845868,538.441496736732,743.343251957064
"ENSMUSG00000029146",1879.34917161371,2033.60349808409,2244.8797997821,1435.23336992971,1778.7799445767,1882.8165207635
"ENSMUSG00000029147",3347.40968700021,3816.36148853649,4515.34818631465,3306.83822140219,3644.09512970038,4699.84765753498
"ENSMUSG00000029148",1203.24689367078,1321.32613073484,1304.3263408469,1060.66016178461,1260.94207654163,1450.23870575365
"ENSMUSG00000029149",21.5161067644018,29.9362951494612,26.9717536018182,30.2685420723313,23.3507791952154,24.9379671624305
"ENSMUSG00000029152",4222.94972379779,4904.39097431346,5163.36185618397,4018.14896010197,4488.84390646847,3885.52711442331
"ENSMUSG00000029153",196.127588583201,211.618638125502,172.204272996224,166.476981397822,190.926959302055,155.382718473606
"ENSMUSG00000029156",644.655660364193,733.955374181618,556.033074252868,678.519818121426,597.505232348159,587.001380900288
"ENSMUSG00000029161",323.569144033889,309.685811890978,523.528653245549,84.4996799519248,247.243544419928,120.853225479471
"ENSMUSG00000029162",427.839507584451,500.658729223748,415.641638838276,319.080881012492,370.865316629892,264.726112955032
"ENSMUSG00000029163",1900.03773581025,1843.66286679096,1606.5482978724,1204.43573662818,828.265873806758,1023.41580624282
"ENSMUSG00000029165",364.118729859108,326.202388525164,275.941786849371,407.364128723458,326.910908733016,323.234420528426
"ENSMUSG00000029166",208.540727101125,217.812354363321,211.62452826042,206.835037494264,141.47825041807,193.748821800422
"ENSMUSG00000029167",53.7902669110045,48.5174438629199,29.0465038788812,20.1790280482208,17.8564782081059,40.284408493157
"ENSMUSG00000029169",6382.00828334872,7660.59470014316,9599.86953197023,7231.65917678114,8619.18467352804,10050.9599190427
"ENSMUSG00000029171",981.465485483867,1054.9963325086,1069.1879761131,1124.98081368831,1041.17003705725,1228.67445904129
"ENSMUSG00000029173",470.871721113255,490.335868827382,517.30440241436,394.75223619332,424.43475125421,491.086122583247
"ENSMUSG00000029174",2040.71997234673,2071.79808155064,2311.27180864812,1814.85133508686,1793.88927229125,2105.33992005904
"ENSMUSG00000029175",551.970892763693,611.113335464863,659.079004680328,588.975381157446,543.935797723841,715.527827045122
"ENSMUSG00000029176",2869.0900827762,3159.82756732761,3087.91999569535,2707.77332622063,2891.37589446638,3096.14453847407
"ENSMUSG00000029177",3241.48423831392,3049.3729610865,3971.07203029847,3274.04730082383,4131.71434230635,3101.89945397309
"ENSMUSG00000029178",1891.76231013164,1320.2938446952,1312.62534195515,1779.53803600248,1527.41567441644,1714.96481870868
"ENSMUSG00000029179",523.006902888536,492.400440906655,432.931224480467,561.229217591142,560.41870068517,615.7759583954
"ENSMUSG00000029185",729.892544853938,727.761657943798,567.098409063871,508.259268964562,291.197952316804,354.88645577305
"ENSMUSG00000029186",1014.56718819833,829.957975867821,642.481002463824,1122.45843518228,795.300067884101,994.64122874771
"ENSMUSG00000029190",1048.49643348066,986.865453892583,850.647613595806,962.287400049531,851.616653001974,866.114782602875
"ENSMUSG00000029191",3138.86895989908,3250.66873881563,3016.68690284952,2864.16079359435,2200.46754533736,2763.31859211394
"ENSMUSG00000029192",734.030257693247,898.088854483836,888.684702008627,774.370201350475,890.07675991174,981.213092583324
"ENSMUSG00000029196",603.278531971112,781.440532004901,970.983129665457,703.743603181702,1083.75086970735,1225.79700129178
"ENSMUSG00000029198",1656.74022085894,1923.14889184297,1945.42417645935,2145.28291937648,2678.47173121589,2183.99043187901
"ENSMUSG00000029199",1050.15151861638,1081.83576953915,1058.1226413021,978.682860338711,1021.93998360237,965.866651252598
"ENSMUSG00000029201",3109.07742745606,3736.87546348447,3378.38503448416,3522.50158366755,3495.74900304842,3245.77234144865
"ENSMUSG00000029202",3677.59917157699,3878.29865091468,4141.20155301763,3979.05209325855,3998.47754336894,4229.86289178148
"ENSMUSG00000029203",2152.43821900804,2368.06417492635,2608.65268169381,2176.81265070182,2385.9002036523,2460.22637583209
"ENSMUSG00000029206",28.1364473072947,22.7102928720051,14.5232519394406,31.5297313253451,6.86787623388688,9.59152583170405
"ENSMUSG00000029207",2626.62011039274,2331.93416353906,2016.65726930518,2180.59621846086,2067.23074639995,2073.68788481442
"ENSMUSG00000029208",577.624712367403,559.499033483034,613.434498584943,694.915278410605,725.247730298455,631.122399726126
"ENSMUSG00000029209",92.6847676005001,108.390034161842,78.1489271027041,40.3580560964417,41.2072574033213,37.4069507436458
"ENSMUSG00000029213",751.40865161834,684.405644279061,646.63050301795,750.407605543212,762.334261961444,881.461223933602
"ENSMUSG00000029217",58.7555223181742,26.8394370305514,25.588586750443,64.3206519037039,60.4373108582046,50.8350869080314
"ENSMUSG00000029221",1292.62149099983,1390.48929539049,1535.31520502658,1495.77045407437,1493.07629324701,1351.4459896871
"ENSMUSG00000029223",216.816152779741,324.13781644589,150.073603374219,171.521738409877,210.157012756939,129.485598728005
"ENSMUSG00000029227",3246.44949372109,3221.76472970581,4013.25861926542,3675.10548328222,3403.71946151434,4334.41052334706
"ENSMUSG00000029229",649.620915771362,583.241612394675,697.807676518836,819.773014458971,719.753429311346,732.792573542189
"ENSMUSG00000029231",5554.46571548711,4530.70342796501,4323.08799397348,7017.2570037688,3280.09768930438,4534.87341322967
"ENSMUSG00000029233",383.152208919925,420.140418132094,390.053052087833,354.394180096878,370.865316629892,395.170864266207
"ENSMUSG00000029234",1386.13380116819,1599.01107539708,1683.31405812373,1404.96482785738,1648.29029613285,1445.4429428378
"ENSMUSG00000029238",1404.33973766115,1496.81475747306,1782.21048799707,1172.90600530284,1446.37473485658,1449.27955317048
"ENSMUSG00000029246",1495.36942012593,1969.60176362662,2306.4307246683,1918.26885383399,2162.00743842759,2621.36400980472
"ENSMUSG00000029247",8430.1761388062,9109.92429979294,8565.26072714151,10804.6083305692,10654.8231892521,10928.5845326436
"ENSMUSG00000029249",2781.37057058287,3081.37382831523,3348.64694717959,2701.46737995556,3032.85414488445,3605.45456013755
"ENSMUSG00000029250",3635.39450061604,3768.8763307132,4184.77130883595,3435.4795252096,3475.14537434676,4437.03984974629
"ENSMUSG00000029253",931.812931412171,932.154293791844,872.086699792123,998.861888386931,957.381947003832,1046.43546823891
"ENSMUSG00000029263",340.947537958983,385.042692784449,574.014243320747,330.431584289616,387.34821959122,355.84560835622
"ENSMUSG00000029265",1212.34986191726,1446.23274153087,1568.51120945958,1172.90600530284,1524.66852392289,1627.68193364018
"ENSMUSG00000029267",762.166705000541,628.662198138685,672.910673194081,759.235930314309,737.609907519451,880.502071350432
"ENSMUSG00000029270",374.049240673447,314.847242089161,346.483296269511,252.23785060276,322.790182992684,302.133063698678
"ENSMUSG00000029276",302.880579837349,254.974651790239,245.512116119115,373.312018892086,355.755988915341,310.765436947211
"ENSMUSG00000029279",49.6525540716965,20.6457207927319,27.6633370275059,61.7982733976763,15.1093277145511,18.2238990802377
"ENSMUSG00000029283",694.308214435889,686.470216358335,520.070736117111,807.161121928833,738.983482766229,758.68969328779
"ENSMUSG00000029287",2261.67383796578,2167.80068323685,2314.72972577656,3221.07735219725,2149.6452612066,2561.89654964815
"ENSMUSG00000029290",1132.07823283468,1066.3514789446,1201.97199384513,932.0188579772,1001.33635490071,1112.61699647767
"ENSMUSG00000029291",399.703060277157,345.815823278259,349.94121339795,503.214511952507,425.808326500987,563.981718904198
"ENSMUSG00000029298",278.881845369362,366.461544070991,109.270181258648,503.214511952507,292.571527563581,168.810854637991
"ENSMUSG00000029304",138804.542449995,155818.416252946,94557.4354605693,73508.4156119095,49112.1829485251,59847.2845795006
"ENSMUSG00000029307",8.27542567861608,10.3228603963659,8.99058453393942,8.82832477109662,19.2300534548833,19.1830516634081
"ENSMUSG00000029309",58.7555223181742,72.2600227745615,20.0559193449418,10.0895140241104,9.61502672744164,13.4281361643857
"ENSMUSG00000029310",1879.34917161371,1830.24314827568,2270.46838653255,1626.9341363878,1527.41567441644,1749.49431170282
"ENSMUSG00000029311",617.34675562476,567.757321800126,469.585146041913,551.139703567032,461.521282917199,548.635277573472
"ENSMUSG00000029312",76.9614588111296,78.4537390123811,90.5974287650818,80.7161121928834,126.368922703519,92.0786479843589
"ENSMUSG00000029313",2437.9404049203,2175.0266855143,2121.7779500097,2933.5262025101,2177.11676614214,2671.23994412958
"ENSMUSG00000029314",42.204670960942,76.3891669331079,30.4296707302565,118.551789783297,75.5466385727557,192.789669217251
"ENSMUSG00000029319",1102.28670039166,1315.13241449702,1382.47526794961,1029.13043045926,1219.73481913831,942.846989256508
"ENSMUSG00000029322",4114.54164740792,4926.06898114582,4891.56956988873,7024.82413928688,8502.43077755196,3545.02794739782
"ENSMUSG00000029326",969.052346965943,1083.90034161842,1334.06442815147,1049.30945850748,1405.16747745326,1542.31735373801
"ENSMUSG00000029328",4337.97814073055,3316.73504535237,4179.23864143045,5392.84524588702,5069.8662358553,4452.38629107702
"ENSMUSG00000029334",2648.13621715715,2920.33720613192,2984.87406526789,1874.12722997851,1938.11467320288,2165.76653279877
"ENSMUSG00000029338",628.932351574822,709.18050923034,724.779430120654,1000.12307763995,983.479876692602,1182.63513504911
"ENSMUSG00000029344",1046.01380577707,1351.2624258843,1534.62362160089,1082.10037908584,1513.67992194867,1717.8422764582
"ENSMUSG00000029345",1210.69477678153,1528.8156247018,1558.13745807427,1157.77173426667,1365.33379529671,1705.37329287698
"ENSMUSG00000029346",140.682236536473,172.391768619311,158.372604482471,117.290600530284,120.874621716409,166.89254947165
"ENSMUSG00000029348",158.888173029429,178.585484857131,159.064187908159,107.201086506173,119.501046469632,184.157295968718
"ENSMUSG00000029360",14.0682236536473,8.25828831709275,12.4485016623777,16.3954602891794,15.1093277145511,1.91830516634081
"ENSMUSG00000029363",2278.22468932301,2409.35561651181,2486.24241534709,1852.68701267728,2303.48568884566,2136.99195530366
"ENSMUSG00000029364",2032.44454666811,2392.83903987762,2489.70033247553,1737.91879065302,2009.5405860353,2410.35044150723
"ENSMUSG00000029366",1093.18373214518,1194.35494785954,891.451035711377,1155.24935576064,960.129097497387,1314.03903894345
"ENSMUSG00000029376",323.569144033889,307.621239811705,407.342637730024,368.26726188003,318.669457252351,405.721542681081
"ENSMUSG00000029377",1444.06178091851,1602.10793351599,2915.71572269912,2011.59685855701,3244.38473288816,2560.93739706498
"ENSMUSG00000029378",211.02335480471,164.133480302218,209.549777983357,134.947250072477,163.455454366508,194.707974383592
"ENSMUSG00000029380",54.6178094788661,56.7757321800126,26.2801701761306,118.551789783297,135.98394943096,124.689835812153
"ENSMUSG00000029381",27.3089047394331,19.6134347530953,5.53266740550118,17.6566495421932,20.6036287016607,8.63237324853364
"ENSMUSG00000029385",700.928554978782,361.300113872808,121.027099495338,895.4443696398,229.387066211822,352.008998023539
"ENSMUSG00000029387",1022.84261387695,1068.41605102387,1251.07441706895,879.04890935062,1098.8601974219,1048.35377340525
"ENSMUSG00000029388",1408.47745050046,1635.14108678436,2015.2741024538,1186.77908708599,1417.52965467425,1467.50345225072
"ENSMUSG00000029389",407.978485955773,373.687546348447,397.660469770397,367.006072627016,402.457547305771,447.924256340579
"ENSMUSG00000029390",4856.01978821192,6171.00594494756,5888.14128630463,5535.35963147758,6665.96067261061,5589.94125471712
"ENSMUSG00000029392",369.911527834139,424.26956229064,455.75347752816,421.23721050661,353.008838421786,447.924256340579
"ENSMUSG00000029394",1753.56270129875,2190.51097610885,2363.83214900038,1784.58279301453,1983.44265634653,2221.39738262266
"ENSMUSG00000029397",1050.15151861638,1007.51117468532,1004.17913409846,1068.22729730269,1155.17678253977,1079.04665606671
"ENSMUSG00000029401",350.878048773322,365.429258031354,345.100129418136,503.214511952507,388.721794837998,481.494596751543
"ENSMUSG00000029402",99.305108143393,113.551464360025,116.877598941212,104.678708000146,101.644568261526,70.97729115461
"ENSMUSG00000029403",23.171191900125,34.0654393080076,27.6633370275059,65.5818411567177,86.5352405469747,146.750345225072
"ENSMUSG00000029404",978.982857780283,1109.70749260934,1217.87841263595,691.131710651564,837.8809005342,761.567151037301
"ENSMUSG00000029405",4431.49045089891,4566.83343935229,5200.01577774542,4912.33214048876,5245.6838674428,5513.20904806349
"ENSMUSG00000029406",834.162908404501,780.408245965265,838.199111933429,629.333437253887,681.293322401579,844.054273189956
"ENSMUSG00000029407",3553.46778639775,3887.58922527141,3697.20499372616,3339.62914198055,3394.1044347869,3765.63304152701
"ENSMUSG00000029413",80.271629082576,141.423187430213,95.4385127448953,80.7161121928834,119.501046469632,135.240514227027
"ENSMUSG00000029414",2224.434422412,2308.19158462742,2601.73684743693,1943.49263889427,1730.7048109395,1901.99957242691
